C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
7.4843,-1.8413,2.8479,-9.6154,-11.83,-1.1538,-7.7939,-1.0306,-7.7564,-9.6154,-11.83,-3.9482,5.624,2.7937,6.6983,-0.0641,2.8205,8.5486,-1.8957,5.8252,-2.0415
4.6541,-0.88889,-0.06472,-3.8462,-4.9673,-0.19231,-2.963,4.7665,0.89744,-3.8462,-4.9673,-3.9482,-5.7504,-5.7778,1.0111,-7.7564,-3.9103,-1.9777,0.94787,0.0,-4.9123
-6.6667,1.9683,-3.9482,5.7692,4.8366,-1.1538,6.6989,6.6989,5.7051,5.7692,4.8366,-0.06472,-11.438,-11.492,-10.363,-12.564,-10.641,-3.8915,2.8436,-9.7087,-8.74
-12.327,3.873,-4.9191,3.8462,1.8954,-2.1154,7.6651,2.8341,4.7436,3.8462,1.8954,0.90615,-14.281,-16.254,-14.155,-15.449,-13.526,-2.9346,0.94787,-10.68,-9.697
-13.27,2.9206,-8.8026,-1.9231,-0.06536,-1.1538,7.6651,-1.9968,9.5513,-1.9231,-0.06536,0.90615,-21.864,-21.016001,-17.945999,-19.295,-18.333,-5.8054,4.7393,-15.534,-8.74
-10.44,1.0159,-9.7735,-3.8462,0.91503,2.6923,11.53,-1.9968,11.474,-3.8462,0.91503,2.8479,-19.968,-20.063,-17.945999,-20.256001,-21.218,-5.8054,6.6351,-17.476,-9.697
-2.8931,1.0159,-5.89,-1.9231,-1.0458,8.4615,11.53,2.8341,7.6282,-1.9231,-1.0458,8.6731,-17.125,-19.111,-13.207,-19.295,-20.256001,-0.0638,2.8436,-10.68,-10.654
2.7673,0.06349,-2.9773,2.8846,2.8758,10.385,10.564,5.7327,6.6667,2.8846,2.8758,11.586,-16.177,-15.302,-10.363,-18.333,-20.256001,-0.0638,0.94787,-8.7379,-9.697
6.5409,-0.88889,-0.06472,-2.8846,-4.9673,9.4231,3.8003,4.7665,0.89744,-2.8846,-4.9673,8.6731,-9.5419,-9.5873,-3.7283,-15.449,-15.449,4.7209,-2.8436,-0.97087,-11.611
12.201,0.06349,2.8479,-3.8462,-4.9673,8.4615,3.8003,2.8341,1.859,-3.8462,-4.9673,7.7023,-5.7504,-5.7778,0.06319,-11.603,-10.641,3.764,-0.94787,-1.9417,-10.654
