C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
18.893999,11.429,19.382,17.327,8.6731,24.753,12.376,17.243999,-0.0641,17.327,8.6731,21.398001,12.376,10.526,15.238,9.5056,13.333,18.118,3.7915,9.6618,1.8501
19.841999,7.619,12.553,13.462,3.8188,18.054001,6.6348,11.474,-0.0641,13.462,3.8188,15.545,12.376,8.6124,14.286,3.764,10.449,9.5056,-7.5829,9.6618,-0.0638
1.8325,-6.6667,-4.0325,4.7665,-6.8608,1.7863,1.8501,-1.9872,-1.9872,4.7665,-6.8608,-0.06504,4.7209,-0.95694,3.8095,-9.6332,-2.0513,2.807,-13.27,0.0,-9.6332
0.88468,-7.619,-5.0081,3.8003,-5.89,-6.8262,5.6778,-2.9487,-1.0256,3.8003,-5.89,-4.9431,6.6348,0.0,6.6667,-7.7193,-1.0897,2.807,5.6872,9.6618,-10.59
-0.06319,-1.9048,-5.0081,1.868,-1.0356,-3.9553,1.8501,1.859,-1.0256,1.868,-1.0356,-5.9187,4.7209,0.95694,3.8095,-0.0638,1.7949,5.6778,3.7915,3.8647,-3.8915
1.8325,3.8095,-5.9837,-2.963,-2.9773,-9.697,-5.8054,-1.0256,-1.0256,-2.963,-2.9773,-9.8211,-1.0207,-0.95694,-5.7143,1.8501,-1.0897,-7.7193,-1.8957,-5.7971,-5.8054
-8.594,-3.8095,-6.9593,-6.8277,3.8188,-13.525,-4.8485,0.89744,-1.0256,-6.8277,3.8188,-9.8211,-1.9777,-1.9139,-8.5714,-1.0207,-3.0128,8.5486,-9.4787,-0.96618,-4.8485
-17.125,-7.619,-5.9837,-4.8953,4.7896,-16.396,-8.6762,-2.9487,-0.0641,-4.8953,4.7896,-10.797,0.89314,0.0,-4.7619,-1.9777,-2.0513,2.807,-18.009001,1.9324,-1.9777
-5.7504,-8.5714,-6.9593,-7.7939,-7.8317,-10.654,-19.202999,-8.7179,-1.9872,-7.7939,-7.8317,-11.772,-0.0638,0.0,-5.7143,-1.9777,-2.0513,4.7209,14.218,-4.8309,1.8501
-7.6461,-10.476,-8.9106,-7.7939,-14.628,-4.9123,-6.7624,-5.8333,-1.9872,-7.7939,-14.628,-10.797,-4.8485,-4.7847,-7.619,-4.8485,-6.859,16.204,24.645,-4.8309,-1.9777
