C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-9.5597,-1.7778,-3.9024,8.3495,7.8431,-8.065,3.2206,-0.06441,-1.3592,8.3495,7.8431,1.3201,-5.0553,-3.2381,-10.667,-4.5089,-6.4412,-3.3333,2.6032,-6.5359,-0.76923
-18.365,-3.0476,-12.358,1.877,3.9216,3.6423,3.2206,0.57971,16.117001,1.877,3.9216,-7.2607,-6.951,-7.0476,-15.746,-5.7971,-12.238,3.0769,5.7778,-6.5359,-1.4103
-17.107,2.6667,-13.659,-2.6537,3.268,-9.3659,2.5765,-6.5056,2.5243,-2.6537,3.268,-9.901,-6.3191,-3.873,-14.476,-3.2206,-12.882,-12.949,1.3333,-5.2288,-1.4103
-5.7862,25.524,-2.6016,3.8188,11.765,-4.813,36.070999,-3.285,19.353001,3.8188,11.765,1.9802,-1.2638,3.746,-6.2222,9.0177,-4.5089,3.7179,11.492,-3.268,8.8462
-15.849,-4.3175,-14.309,-0.71197,1.9608,-4.1626,0.0,1.2238,-0.71197,-0.71197,1.9608,-11.221,-5.0553,-1.9683,-10.032,-3.8647,-10.95,3.0769,8.3175,-3.9216,3.7179
-14.591,-25.905001,-24.065001,-9.1262,-7.8431,-9.3659,-28.986,-0.06441,-5.89,-9.1262,-7.8431,-21.782,-8.2148,-9.5873,-5.5873,-16.103001,-14.815,5.641,-2.4762,0.0,-9.7436
-2.0126,-15.111,-13.008,-8.479,-7.1895,-14.569,-11.594,1.2238,-9.7735,-8.479,-7.1895,-13.201,-4.4234,-10.222,1.3968,-12.882,-7.7295,-2.0513,-11.365,0.0,-11.667
1.761,-21.459999,-13.659,-14.951,-17.646999,-49.041,-21.9,-14.235,-15.599,-14.951,-17.646999,-21.782,-5.0553,-13.397,3.3016,-18.035,-9.6618,-2.6923,-18.983999,-1.9608,-18.077
-4.5283,-25.905001,-16.910999,-20.777,-15.033,-3.5122,-15.459,-12.303,-14.304,-20.777,-15.033,-17.822001,-8.8468,-15.937,1.3968,-23.833,-12.238,7.5641,-17.714001,-1.9608,-20.0
8.6792,-18.285999,-6.5041,-20.777,-13.072,7.5447,-14.815,-12.303,-30.485001,-20.777,-13.072,-7.2607,1.2638,-7.6825,9.0159,-14.171,-3.2206,6.9231,-17.714001,4.5752,-12.308
8.0503,-15.746,-5.8537,-3.9482,-9.1503,-3.5122,-16.103001,-11.014,-11.068,-3.9482,-9.1503,-7.2607,12.638,5.0159,13.46,-8.3736,2.5765,-3.9744,-9.4603,9.1503,-3.3333
9.3082,-11.937,-1.9512,-1.3592,-3.268,-10.016,-4.5089,1.868,0.58252,-1.3592,-3.268,-3.9604,17.062,10.73,16.635,-1.9324,8.3736,0.51282,-1.2063,11.111,5.641
11.824,-13.206,0.0,-0.71197,-5.2288,6.8943,-10.306,-1.3527,13.528,-0.71197,-5.2288,-3.9604,12.638,10.73,12.825,-3.2206,7.0853,-14.872,1.9683,7.8431,3.7179
