C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-0.12638,-4.3381,-1.8862,9.7386,1.3201,-0.26016,-5.2033,9.644,5.1382,9.7386,1.3201,-4.6434,-1.2698,-6.4127,-1.7778,-3.8647,-5.7327,-0.83736,11.556,0.0,6.9565
4.297,-1.1483,0.71545,5.1634,8.5809,1.6911,0.0,16.117001,9.6911,5.1634,8.5809,-2.6534,-1.9048,-7.6825,-0.50794,-4.5089,-4.4444,-10.499,14.095,-2.6273,-0.12882
16.302999,11.611,10.472,8.4314,17.162001,14.699,9.1057,20.646999,17.496,8.4314,17.162001,8.6235,8.8889,5.6508,13.46,8.3736,8.438,11.401,20.444,11.166,6.9565
2.4013,0.12759,-5.1382,13.66,14.521,1.6911,-0.65041,7.7023,11.642,13.66,14.521,-1.99,-0.63492,-4.5079,2.0317,-2.5765,-2.5121,10.757,-1.1429,-1.9704,-3.9936
-3.9179,-4.3381,-7.7398,18.889,14.521,-9.3659,-2.6016,3.1715,15.545,18.889,14.521,-6.6335,-6.9841,-14.032,-3.0476,-7.7295,-7.6651,-2.1256,2.6667,-6.5681,-3.3494
6.1927,9.697,13.073,25.424999,21.782,1.0407,9.7561,9.644,24.0,25.424999,21.782,5.9701,0.0,-3.2381,9.0159,5.7971,7.7939,7.5362,16.0,1.9704,6.9565
6.1927,15.439,20.228001,22.809999,21.782,6.2439,14.309,10.291,23.35,22.809999,21.782,9.9502,0.0,6.2857,10.286,14.815,14.235,24.927999,16.0,-0.65681,12.754
12.512,19.266001,22.829,22.157,25.743,12.098,19.511999,12.88,27.252001,22.157,25.743,15.257,7.619,13.905,15.365,21.256001,18.743999,32.013,23.618999,10.509,23.059999
4.9289,16.715,14.374,14.314,22.441999,8.1951,17.561001,3.1715,23.35,14.314,22.441999,11.277,5.0794,11.365,7.746,17.391001,11.014,-12.432,18.540001,0.0,21.771
-0.75829,12.887,7.2195,11.046,20.462,2.3415,13.659,-0.06472,18.797001,11.046,20.462,8.6235,3.1746,8.1905,1.3968,11.594,4.5733,-29.179001,15.365,-6.5681,13.398
1.1374,8.4211,3.9675,12.353,18.482,1.0407,11.057,1.2298,13.593,12.353,18.482,5.9701,6.3492,8.1905,3.3016,7.7295,3.9291,-15.008,10.921,-7.225,5.6683
