C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-8.9109,-6.1279,-7.0627,-0.98039,4.7896,-4.1924,3.0303,-7.9739,2.0202,-0.98039,4.7896,0.97087,-14.29,-12.742,-13.0,-9.8693,-12.935,-12.067,-1.0356,-9.626,-6.6992
-8.9109,-3.0976,-7.0627,2.9412,7.7023,-2.1306,5.0505,-5.0327,6.0606,2.9412,7.7023,2.9126,-14.29,-12.742,-14.0,-9.8693,-13.93,-7.0667,1.877,-8.6504,-4.748
-11.881,-5.1178,-9.0429,2.9412,6.7314,-3.1615,4.0404,-3.0719,6.0606,2.9412,6.7314,0.0,-14.29,-13.727,-15.0,-11.83,-14.925,-9.0667,-2.9773,-9.626,-6.6992
-12.871,-11.178,-13.003,0.98039,3.8188,-5.2234,-1.0101,-2.0915,-3.0303,0.98039,3.8188,-3.8835,-14.29,-14.713,-15.0,-13.791,-15.92,-9.0667,-7.8317,-10.602,-11.577
-13.861,-13.199,-14.983,0.0,2.8479,-7.2852,-4.0404,-6.0131,-5.0505,0.0,2.8479,-5.8252,-12.376,-12.742,-14.0,-12.81,-14.925,-13.067,-7.8317,-11.577,-10.602
-14.851,-14.209,-18.944,0.0,2.8479,-9.3471,-7.0707,-8.9542,-2.0202,0.0,2.8479,-7.767,-14.29,-13.727,-17.0,-13.791,-15.92,-13.067,-7.8317,-13.528,-9.626
-15.842,-17.239,-19.934,0.0,2.8479,-8.3162,-7.0707,-5.0327,-3.0303,0.0,2.8479,-9.7087,-15.247,-14.713,-17.0,-15.752,-18.905001,-6.0667,-7.8317,-12.553,-10.602
-14.851,-18.249001,-18.944,0.98039,2.8479,-8.3162,-8.0808,-2.0915,-6.0606,0.98039,2.8479,-9.7087,-13.333,-14.713,-16.0,-16.732,-19.9,-7.0667,-14.628,-9.626,-10.602
-12.871,-15.219,-18.944,-0.98039,0.90615,-8.3162,-9.0909,-1.1111,-6.0606,-0.98039,0.90615,-10.68,-12.376,-14.713,-15.0,-17.712,-18.905001,-8.0667,-14.628,-6.6992,-12.553
-12.871,-18.249001,-18.944,-3.9216,-1.0356,-10.378,-12.121,-3.0719,-6.0606,-3.9216,-1.0356,-13.592,-11.419,-14.713,-14.0,-18.693001,-18.905001,-9.0667,-10.744,-6.6992,-13.528
-12.871,-20.268999,-18.944,-2.9412,-0.06472,-10.378,-11.111,-4.0523,-5.0505,-2.9412,-0.06472,-12.621,-11.419,-15.698,-15.0,-19.673,-19.9,-7.0667,-9.7735,-7.6748,-14.504
-11.881,-17.239,-16.964001,0.0,1.877,-6.2543,-6.0606,-0.13072,-2.0202,0.0,1.877,-8.7379,-14.29,-17.667999,-16.0,-20.653999,-20.896,-5.0667,-9.7735,-9.626,-14.504
-10.891,-18.249001,-17.954,-0.98039,0.90615,-6.2543,-8.0808,-3.0719,-4.0404,-0.98039,0.90615,-8.7379,-17.160999,-20.624001,-17.0,-22.614,-21.891001,-6.0667,-10.744,-10.602,-18.407
-13.861,-23.299999,-20.924,-3.9216,-2.9773,-8.3162,-13.131,-4.0523,-8.0808,-3.9216,-2.9773,-12.621,-20.032,-23.58,-19.0,-24.575001,-23.881001,-2.0667,-11.715,-11.577,-21.333
-15.842,-23.299999,-21.914,-5.8824,-5.89,-11.409,-16.162001,-6.0131,-10.101,-5.8824,-5.89,-14.563,-20.989,-24.565001,-21.0,-24.575001,-23.881001,-7.0667,-9.7735,-14.504,-21.333
-11.881,-14.209,-15.974,-5.8824,-3.9482,-8.3162,-9.0909,-6.0131,-2.0202,-5.8824,-3.9482,-9.7087,-17.160999,-18.653999,-16.0,-17.712,-18.905001,-8.0667,-4.9191,-12.553,-14.504
-12.871,-11.178,-14.983,-5.8824,-3.9482,-10.378,-7.0707,-6.0131,0.0,-5.8824,-3.9482,-9.7087,-16.204,-16.683001,-15.0,-13.791,-16.915001,-10.067,-5.89,-11.577,-11.577
-14.851,-10.168,-13.993,-4.902,-3.9482,-9.3471,-8.0808,-4.0523,-7.0707,-4.902,-3.9482,-8.7379,-17.160999,-15.698,-17.0,-13.791,-16.915001,-8.0667,-8.8026,-13.528,-12.553
-12.871,-10.168,-12.013,-3.9216,-3.9482,-6.2543,-7.0707,-2.0915,-5.0505,-3.9216,-3.9482,-7.767,-14.29,-13.727,-15.0,-12.81,-14.925,-3.0667,-5.89,-11.577,-10.602
-7.9208,-10.168,-9.0429,-2.9412,-3.9482,-4.1924,-6.0606,-1.1111,-6.0606,-2.9412,-3.9482,-4.8544,-10.463,-9.7865,-10.0,-9.8693,-10.945,-0.06667,-2.0065,-7.6748,-7.6748
-0.9901,-3.0976,-4.0924,-0.98039,-1.0356,1.9931,-1.0101,6.732,-1.0101,-0.98039,-1.0356,0.97087,-5.6778,-6.8309,-5.0,-5.9477,-5.9701,6.9333,-3.9482,-4.748,-4.748
0.9901,-3.0976,-3.1023,-0.98039,-2.0065,3.0241,0.0,4.7712,-2.0202,-0.98039,-2.0065,1.9417,-3.764,-4.8604,-4.0,-4.9673,-4.9751,0.93333,-0.06472,-3.7724,-3.7724
-1.9802,-4.1077,-4.0924,-0.98039,-2.9773,0.9622,-1.0101,0.84967,-6.0606,-0.98039,-2.9773,0.97087,-3.764,-5.8456,-4.0,-5.9477,-5.9701,-0.06667,-0.06472,-2.7967,-5.7236
-2.9703,-5.1178,-6.0726,-0.98039,-2.0065,0.9622,-1.0101,0.84967,-5.0505,-0.98039,-2.0065,0.97087,-4.7209,-7.8161,-4.0,-6.9281,-7.9602,0.93333,-5.89,-0.84553,-6.6992
-2.9703,-5.1178,-7.0627,-0.98039,-1.0356,-0.06873,-2.0202,-1.1111,-3.0303,-0.98039,-1.0356,-0.97087,-5.6778,-8.8013,-5.0,-7.9085,-8.9552,0.93333,-3.9482,-1.8211,-6.6992
-1.9802,-4.1077,-7.0627,0.0,-2.0065,0.9622,-2.0202,2.8105,-1.0101,0.0,-2.0065,-1.9417,-5.6778,-8.8013,-5.0,-5.9477,-8.9552,5.9333,-2.9773,-1.8211,-4.748
-0.9901,-5.1178,-6.0726,-0.98039,-3.9482,-1.0997,-5.0505,1.8301,-7.0707,-0.98039,-3.9482,-2.9126,-2.807,-4.8604,-3.0,-3.9869,-4.9751,4.9333,-1.0356,0.13008,-3.7724
2.9703,-1.0774,-3.1023,-0.98039,-2.0065,-0.06873,-3.0303,2.8105,-6.0606,-0.98039,-2.0065,-1.9417,2.9346,0.06568,3.0,0.91503,0.99502,7.9333,3.8188,5.0081,-0.84553
7.9208,1.9529,1.8482,0.98039,-0.06472,3.0241,0.0,3.7908,-1.0101,0.98039,-0.06472,0.97087,9.6332,6.9622,9.0,5.817,6.9652,7.9333,2.8479,8.9106,4.0325
5.9406,2.963,2.8383,2.9412,2.8479,4.055,3.0303,2.8105,1.0101,2.9412,2.8479,2.9126,9.6332,7.9475,9.0,6.7974,7.9602,-1.0667,5.7605,7.935,6.9593
4.9505,5.9933,4.8185,4.902,4.7896,4.055,6.0606,1.8301,6.0606,4.902,4.7896,5.8252,4.8485,4.0066,6.0,4.8366,4.9751,-0.06667,2.8479,4.0325,5.9837
3.9604,1.9529,2.8383,2.9412,1.877,5.0859,2.0202,4.7712,2.0202,2.9412,1.877,3.8835,-0.89314,-0.91954,2.0,1.8954,1.99,0.93333,-2.0065,-1.8211,1.1057
0.9901,-2.0875,-0.13201,2.9412,-2.0065,3.0241,-3.0303,2.8105,-1.0101,2.9412,-2.0065,0.0,-4.7209,-4.8604,-1.0,-1.0458,-1.99,-1.0667,-3.9482,-4.748,-1.8211
2.9703,-1.0774,-0.13201,1.9608,-2.0065,3.0241,-4.0404,-0.13072,-6.0606,1.9608,-2.0065,0.97087,-1.8501,-2.89,1.0,-0.06536,-0.99502,2.9333,1.877,-0.84553,1.1057
6.9307,-1.0774,0.85809,2.9412,1.877,5.0859,0.0,2.8105,-2.0202,2.9412,1.877,2.9126,-0.89314,-3.8752,4.0,-0.06536,0.99502,7.9333,3.8188,2.0813,0.13008
6.9307,-2.0875,2.8383,2.9412,2.8479,6.1168,0.0,1.8301,-1.0101,2.9412,2.8479,3.8835,-0.89314,-3.8752,5.0,-0.06536,1.99,4.9333,5.7605,3.0569,-1.8211
8.9109,1.9529,7.7888,4.902,3.8188,9.2096,3.0303,3.7908,-1.0101,4.902,3.8188,6.7961,0.0638,-1.9048,7.0,2.8758,5.9701,1.9333,3.8188,4.0325,0.13008
8.9109,3.9731,8.7789,4.902,3.8188,8.1787,5.0505,1.8301,3.0303,4.902,3.8188,8.7379,1.0207,0.06568,6.0,3.8562,5.9701,1.9333,-1.0356,4.0325,2.0813
5.9406,4.9832,8.7789,4.902,4.7896,7.1478,9.0909,1.8301,7.0707,4.902,4.7896,10.68,1.9777,1.0509,6.0,4.8366,5.9701,3.9333,3.8188,3.0569,3.0569
3.9604,2.963,5.8086,2.9412,3.8188,5.0859,7.0707,-1.1111,7.0707,2.9412,3.8188,8.7379,1.9777,0.06568,5.0,3.8562,3.9801,4.9333,4.7896,3.0569,2.0813
0.0,-0.06734,0.85809,0.98039,1.877,1.9931,3.0303,-1.1111,3.0303,0.98039,1.877,4.8544,1.0207,-1.9048,2.0,1.8954,0.99502,1.9333,0.90615,1.1057,1.1057
1.9802,-0.06734,-0.13201,0.98039,1.877,1.9931,2.0202,-0.13072,1.0101,0.98039,1.877,2.9126,2.9346,1.0509,4.0,3.8562,2.9851,4.9333,6.7314,4.0325,4.0325
2.9703,0.94276,0.85809,0.0,1.877,3.0241,2.0202,-1.1111,2.0202,0.0,1.877,1.9417,5.8054,4.0066,5.0,4.8366,3.9801,2.9333,6.7314,5.0081,5.0081
1.9802,1.9529,-0.13201,1.9608,0.90615,4.055,2.0202,4.7712,1.0101,1.9608,0.90615,1.9417,2.9346,2.0361,4.0,3.8562,2.9851,1.9333,6.7314,3.0569,4.0325
1.9802,1.9529,-0.13201,3.9216,0.90615,3.0241,2.0202,2.8105,5.0505,3.9216,0.90615,1.9417,2.9346,3.0213,4.0,4.8366,3.9801,0.93333,4.7896,3.0569,5.0081
2.9703,-0.06734,-1.1221,3.9216,0.90615,3.0241,1.0101,6.732,1.0101,3.9216,0.90615,0.97087,2.9346,3.0213,4.0,4.8366,3.9801,4.9333,0.90615,3.0569,5.9837
1.9802,-1.0774,-0.13201,3.9216,0.90615,1.9931,1.0101,6.732,0.0,3.9216,0.90615,0.97087,2.9346,3.0213,4.0,4.8366,3.9801,9.9333,-1.0356,1.1057,5.9837
3.9604,1.9529,1.8482,3.9216,-0.06472,3.0241,0.0,6.732,-3.0303,3.9216,-0.06472,0.97087,3.8915,4.0066,5.0,6.7974,5.9701,5.9333,-0.06472,2.0813,6.9593
