C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-0.99502,-1.0774,-2.1333,-0.9901,-3.9482,-1.0997,-5.0761,-2.0361,-5.1178,-0.9901,-3.9482,-2.9412,16.332001,26.535999,12.06,14.859,13.065,-5.0415,-4.0325,15.74,15.74
-2.9851,-1.0774,-6.1333,-3.9604,-2.9773,-4.1924,-4.0609,-4.0066,-2.0875,-3.9604,-2.9773,-5.8824,24.944,36.34,11.055,12.869,9.0452,-14.992,1.8211,20.618,15.74
-13.93,-15.219,-19.132999,-6.9307,-8.8026,-12.44,-14.213,-4.0066,-11.178,-6.9307,-8.8026,-15.686,15.375,16.732,-1.005,-6.0365,-8.0402,-8.0265,-9.8862,14.764,-2.7967
-16.915001,-25.32,-27.132999,-4.9505,-8.8026,-11.409,-19.289,0.91954,-16.229,-4.9505,-8.8026,-18.627001,2.9346,-5.817,-9.0452,-20.962,-21.106001,6.8988,-18.667,7.935,-18.407
-12.935,-24.309999,-25.132999,-0.9901,-6.8608,-5.2234,-17.259001,5.8456,-16.229,-0.9901,-6.8608,-12.745,1.0207,-13.66,-11.055,-26.931999,-25.125999,15.854,-16.715,7.935,-28.163
-13.93,-22.290001,-26.132999,-0.9901,-4.9191,-5.2234,-14.213,3.8752,-13.199,-0.9901,-4.9191,-11.765,-1.8501,-23.464001,-16.08,-32.902,-31.156,2.9187,-11.837,8.9106,-36.943001
-12.935,-17.239,-22.132999,0.0,-2.9773,-5.2234,-9.1371,3.8752,-9.1582,0.0,-2.9773,-8.8235,-5.6778,-24.444,-15.075,-31.907,-29.146,-0.06634,-12.813,5.0081,-39.869999
0.99502,-1.0774,-7.1333,3.9604,2.8479,4.055,2.0305,6.8309,-2.0875,3.9604,2.8479,1.9608,6.7624,-13.66,-3.0151,-13.997,-11.055,3.9138,-7.935,12.813,-24.26
1.99,7.0034,1.8667,3.9604,5.7605,5.0859,6.0914,2.89,2.963,3.9604,5.7605,4.902,-2.807,-15.621,-3.0151,-5.0415,-2.0101,-5.0415,-1.1057,2.0813,-18.407
-0.99502,2.963,0.86667,1.9802,1.877,-2.1306,1.0152,-1.0509,-1.0774,1.9802,1.877,0.0,-23.860001,-32.287998,-7.0352,-8.0265,-3.0151,-14.992,-5.0081,-9.626,-21.333
9.9502,11.044,10.867,1.9802,0.90615,0.9622,3.0457,-0.06568,-0.06734,1.9802,0.90615,1.9608,-17.160999,-25.424999,11.055,3.9138,11.055,-12.007,-0.13008,5.0081,-6.6992
13.93,18.114,15.867,0.9901,1.877,0.9622,6.0914,-4.9918,1.9529,0.9901,1.877,5.8824,-9.5056,-8.7582,19.094999,17.844,20.101,-11.012,3.7724,10.862,16.715
0.99502,9.0236,4.8667,-5.9406,-4.9191,-7.2852,-3.0457,-12.874,-5.1178,-5.9406,-4.9191,-3.9216,-6.6348,2.0261,11.055,15.854,13.065,-15.987,-1.1057,8.9106,23.545
-7.9602,-1.0774,-7.1333,-8.9109,-11.715,-13.471,-11.168,-12.874,-13.199,-8.9109,-11.715,-11.765,4.8485,8.8889,8.0402,10.879,7.0352,-18.972,-6.9593,13.789,23.545
-11.94,-8.1481,-13.133,-9.901,-13.657,-13.471,-13.198,-9.9179,-16.229,-9.901,-13.657,-14.706,13.461,16.732,7.0352,7.8939,4.0201,-14.992,-2.0813,15.74,22.569
-15.92,-11.178,-17.132999,-10.891,-13.657,-14.502,-14.213,-10.903,-15.219,-10.891,-13.657,-15.686,21.115999,24.575001,1.005,4.9088,0.0,-12.007,-3.0569,14.764,22.569
-28.856001,-19.259001,-29.132999,-13.861,-15.599,-21.718,-18.274,-11.888,-19.259001,-13.861,-15.599,-22.549,13.461,18.693001,-16.08,-7.0315,-14.07,-13.997,-16.715,4.0325,12.813
