C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-2.9557,4.9581,1.8482,-7.767,-2.0065,-6.2543,3.0,-13.724,-2.0667,-7.767,-2.0065,0.96154,18.931,21.528,6.0,12.871,7.9333,-5.0165,3.8003,3.9675,30.080999
-5.9113,3.9531,2.8383,-9.7087,-1.0356,-9.3471,1.0,-15.675,-0.06667,-9.7087,-1.0356,-2.8846,21.761,27.382,6.0,16.832001,9.9333,-7.9868,11.53,5.9187,34.910999
-7.8818,2.9481,1.8482,-11.65,-2.9773,-12.44,-1.0,-15.675,1.9333,-11.65,-2.9773,-3.8462,18.931,26.407,2.0,13.861,6.9333,-7.9868,9.5974,5.9187,32.979
-14.778,-2.0771,-6.0726,-17.476,-9.7735,-17.594999,-4.0,-18.601999,1.9333,-17.476,-9.7735,-8.6538,4.7799,15.675,-10.0,2.9703,-6.0667,-10.957,7.6651,-0.91057,23.316999
-17.733999,-7.1022,-11.023,-16.504999,-9.7735,-16.563999,-5.0,-18.601999,-1.0667,-16.504999,-9.7735,-8.6538,-12.201,1.0407,-20.0,-8.9109,-18.066999,-15.908,-3.9291,-9.6911,11.723
-15.764,-8.1072,-11.023,-8.7379,-4.9191,-11.409,-3.0,-13.724,-1.0667,-8.7379,-4.9191,-5.7692,-22.579,-8.7154,-23.0,-13.861,-23.066999,-16.898001,-5.8615,-16.52,3.0274
-14.778,-8.1072,-9.0429,-8.7379,-6.8608,-10.378,-4.0,-12.748,-3.0667,-8.7379,-6.8608,-5.7692,-30.125999,-14.569,-24.0,-15.842,-23.066999,-13.927,-6.8277,-23.35,-7.6006
-10.837,-5.0921,-5.0825,-9.7087,-8.8026,-8.3162,-6.0,-11.772,-6.0667,-9.7087,-8.8026,-5.7692,-33.898998,-19.447001,-23.0,-13.861,-19.066999,-7.9868,-5.8615,-28.228001,-14.364
0.0,1.943,3.8284,-5.8252,-4.9191,-0.06873,-2.0,-5.9187,-2.0667,-5.8252,-4.9191,0.0,-31.069,-19.447001,-13.0,-7.9208,-8.0667,-2.0462,-0.06441,-20.423,-17.261999
5.9113,4.9581,8.7789,-1.9417,-1.0356,5.0859,2.0,-2.0163,-4.0667,-1.9417,-1.0356,4.8077,-28.239,-23.35,-9.0,-4.9505,-1.0667,-12.937,-8.7601,-18.472,-25.958
6.8966,5.9631,11.749,0.0,1.877,7.1478,5.0,-0.06504,1.9333,0.0,1.877,6.7308,-19.747999,-25.301001,-5.0,-3.9604,2.9333,-9.967,-8.7601,-21.398001,-30.789
6.8966,6.9682,10.759,0.97087,4.7896,6.1168,7.0,-1.0407,2.9333,0.97087,4.7896,7.6923,-5.5975,-19.447001,1.0,-1.9802,5.9333,-5.0165,-1.0306,-12.618,-28.857
0.98522,2.9481,3.8284,-2.9126,0.90615,-0.06873,2.0,-4.9431,-2.0667,-2.9126,0.90615,0.96154,1.9497,-14.569,2.0,-1.9802,3.9333,2.9043,-6.8277,-2.8618,-22.093
-8.867,-3.0821,-7.0627,-8.7379,-3.9482,-9.3471,-5.0,-10.797,-1.0667,-8.7379,-3.9482,-7.6923,3.8365,-7.7398,-5.0,-3.9604,-3.0667,-10.957,-6.8277,-4.813,-13.398
-14.778,-8.1072,-13.993,-11.65,-7.8317,-15.533,-12.0,-14.699,-8.0667,-11.65,-7.8317,-15.385,8.5535,2.9919,-8.0,-2.9703,-7.0667,-15.908,-2.963,-7.7398,2.0612
-15.764,-9.1122,-16.964001,-12.621,-8.8026,-18.625,-13.0,-15.675,-5.0667,-12.621,-8.8026,-18.268999,12.327,11.772,-7.0,-0.9901,-9.0667,-15.908,4.7665,0.06504,13.655
-16.749001,-9.1122,-17.954,-13.592,-10.744,-19.656,-14.0,-14.699,-5.0667,-13.592,-10.744,-18.268999,13.27,15.675,-5.0,0.0,-9.0667,-10.957,1.868,8.8455,17.52
-18.719,-12.127,-18.944,-11.65,-9.7735,-20.687,-16.0,-14.699,-8.0667,-11.65,-9.7735,-18.268999,4.7799,9.8211,-10.0,-4.9505,-12.067,-5.0165,-3.9291,-0.91057,13.655
-18.719,-11.122,-15.974,-12.621,-8.8026,-19.656,-14.0,-15.675,-5.0667,-12.621,-8.8026,-16.346001,-7.4843,2.0163,-17.0,-7.9208,-15.067,-18.878,-6.8277,-16.52,8.8245
-17.733999,-13.132,-14.983,-14.563,-12.686,-18.625,-16.0,-17.625999,-12.067,-14.563,-12.686,-16.346001,-14.088,-0.91057,-18.0,-10.891,-16.066999,-20.858,-10.692,-19.447001,4.9597
-15.764,-15.142,-14.983,-10.68,-12.686,-16.563999,-17.0,-15.675,-14.067,-10.68,-12.686,-15.385,-18.805,-5.7886,-17.0,-12.871,-14.067,-7.9868,-20.354,-18.472,-2.7697
-2.9557,-2.0771,-0.13201,-0.97087,-0.06472,-6.2543,-5.0,-5.9187,-1.0667,-0.97087,-0.06472,-2.8846,-9.3711,2.0163,-4.0,0.0,0.93333,-2.0462,-2.963,-13.593,3.0274
0.0,2.9481,6.7987,-1.9417,-2.9773,-3.1615,-1.0,-3.9675,2.9333,-1.9417,-2.9773,0.0,-7.4843,2.0163,-1.0,5.9406,7.9333,-7.9868,0.90177,-11.642,1.095
1.9704,6.9682,10.759,-5.8252,-10.744,-0.06873,1.0,-4.9431,-7.0667,-5.8252,-10.744,2.8846,-3.7107,2.0163,2.0,9.901,12.933,-6.9967,-4.8953,-10.667,-0.83736
0.98522,1.943,7.7888,-0.97087,-4.9191,4.055,1.0,-4.9431,-15.067,-0.97087,-4.9191,4.8077,-6.5409,-6.7642,1.0,4.9505,10.933,-7.9868,-7.7939,-13.593,-16.296
-1.9704,-7.1022,0.85809,-1.9417,-3.9482,0.9622,-4.0,-7.8699,-13.067,-1.9417,-3.9482,0.96154,-8.4277,-14.569,-1.0,-2.9703,5.9333,-6.0066,-14.557,-13.593,-29.823
3.9409,-2.0771,4.8185,-2.9126,-2.9773,3.0241,-1.0,-5.9187,-6.0667,-2.9126,-2.9773,2.8846,1.0063,-8.7154,6.0,0.9901,8.9333,-1.0561,-16.49,-1.8862,-24.992001
4.9261,2.9481,6.7987,1.9417,-0.06472,4.055,2.0,-0.06504,-2.0667,1.9417,-0.06472,4.8077,8.5535,-3.8374,9.0,3.9604,9.9333,-2.0462,-6.8277,6.8943,-18.229
0.98522,2.9481,4.8185,1.9417,-1.0356,0.9622,3.0,-0.06504,-4.0667,1.9417,-1.0356,3.8462,10.44,-1.8862,9.0,4.9505,8.9333,-5.0165,-9.7262,14.699,-12.432
-3.9409,4.9581,2.8383,0.0,-2.0065,-1.0997,6.0,-2.9919,-0.06667,0.0,-2.0065,3.8462,12.327,3.9675,6.0,6.9307,8.9333,-4.0264,-8.7601,5.9187,-3.7359
-4.9261,4.9581,2.8383,-2.9126,-2.9773,-1.0997,7.0,-4.9431,5.9333,-2.9126,-2.9773,3.8462,11.384,6.8943,2.0,6.9307,6.9333,-7.9868,-0.06441,-3.8374,3.9936
0.98522,7.9732,7.7888,-2.9126,-1.0356,3.0241,9.0,-2.0163,0.93333,-2.9126,-1.0356,8.6538,10.44,8.8455,5.0,8.9109,7.9333,-4.0264,4.7665,1.0407,12.689
0.98522,5.9631,5.8086,-1.9417,-2.0065,1.9931,8.0,-1.0407,-1.0667,-1.9417,-2.0065,7.6923,7.6101,7.8699,4.0,6.9307,4.9333,0.92409,7.6651,8.8455,13.655
-4.9261,1.943,-0.13201,-3.8835,-2.9773,-2.1306,5.0,-4.9431,1.9333,-3.8835,-2.9773,2.8846,0.06289,4.9431,-5.0,1.9802,-3.0667,-4.0264,-0.06441,1.0407,8.8245
-8.867,-0.067,-3.1023,-3.8835,-2.9773,-4.1924,3.0,-5.9187,-3.0667,-3.8835,-2.9773,0.0,-3.7107,4.9431,-11.0,0.9901,-7.0667,-7.9868,-2.963,-6.7642,8.8245
-7.8818,-0.067,-4.0924,-3.8835,-3.9482,-3.1615,0.0,-3.9675,-4.0667,-3.8835,-3.9482,-1.9231,-3.7107,5.9187,-10.0,1.9802,-6.0667,-12.937,-0.06441,-6.7642,9.7907
0.0,-0.067,-1.1221,-1.9417,-4.9191,3.0241,0.0,1.8862,-2.0667,-1.9417,-4.9191,1.9231,-3.7107,5.9187,-4.0,2.9703,-2.0667,-0.06601,2.8341,-2.8618,6.8921
9.8522,3.9531,6.7987,0.97087,-2.0065,10.241,5.0,4.813,1.9333,0.97087,-2.0065,8.6538,-1.8239,6.8943,3.0,8.9109,6.9333,9.835,6.6989,-0.91057,6.8921
17.733999,10.988,15.71,2.9126,2.8479,14.364,10.0,3.8374,6.9333,2.9126,2.8479,15.385,-2.7673,5.9187,11.0,14.851,15.933,11.815,9.5974,1.0407,10.757
19.704,15.008,19.67,5.8252,4.7896,15.395,12.0,7.7398,1.9333,5.8252,4.7896,15.385,-2.7673,2.0163,14.0,16.832001,19.933001,16.766001,9.5974,0.06504,6.8921
13.793,9.9832,15.71,1.9417,-1.0356,11.271,6.0,7.7398,-4.0667,1.9417,-1.0356,10.577,-8.4277,-5.7886,9.0,11.881,15.933,11.815,-8.7601,-10.667,-1.8035
11.823,8.9782,14.719,3.8835,-0.06472,11.271,5.0,9.6911,-2.0667,3.8835,-0.06472,9.6154,-4.6541,-7.7398,9.0,10.891,14.933,-0.06601,-7.7939,-11.642,-3.7359
12.808,9.9832,14.719,4.8544,0.90615,10.241,3.0,9.6911,-1.0667,4.8544,0.90615,8.6538,8.5535,2.9919,16.0,15.842,19.933001,-1.0561,7.6651,-0.91057,2.0612
10.837,7.9732,12.739,-3.8835,-4.9191,4.055,-2.0,1.8862,-2.0667,-3.8835,-4.9191,1.9231,21.761,15.675,20.0,17.822001,22.933001,5.8746,4.7665,8.8455,7.8583
6.8966,1.943,6.7987,-4.8544,-9.7735,0.9622,-6.0,1.8862,-7.0667,-4.8544,-9.7735,-2.8846,23.648001,17.625999,16.0,11.881,15.933,14.785,0.90177,13.724,7.8583
-3.9409,-9.1122,-5.0825,-8.7379,-15.599,-6.2543,-12.0,-0.06504,-10.067,-8.7379,-15.599,-10.577,13.27,8.8455,2.0,-0.9901,-0.06667,3.8944,-6.8277,5.9187,3.0274
-14.778,-14.137,-15.974,-14.563,-15.599,-15.533,-16.0,-7.8699,-6.0667,-14.563,-15.599,-17.308001,4.7799,4.9431,-10.0,-6.9307,-11.067,-6.9967,-9.7262,0.06504,3.9936
-14.778,-14.137,-18.944,-13.592,-11.715,-15.533,-14.0,-7.8699,-3.0667,-13.592,-11.715,-17.308001,4.7799,7.8699,-10.0,-5.9406,-13.067,-3.0363,-6.8277,5.9187,8.8245
-15.764,-18.157,-21.914,-13.592,-13.657,-17.594999,-17.0,-7.8699,-13.067,-13.592,-13.657,-19.231001,-0.8805,2.0163,-14.0,-12.871,-20.066999,1.9142,-6.8277,3.9675,3.0274
-17.733999,-20.167999,-22.903999,-16.504999,-17.540001,-21.718,-20.0,-9.8211,-16.066999,-16.504999,-17.540001,-22.115,-10.314,-8.7154,-17.0,-17.822001,-23.066999,-4.0264,-5.8615,-1.8862,-2.7697
-13.793,-17.152,-18.944,-11.65,-12.686,-16.563999,-16.0,-6.8943,-11.067,-11.65,-12.686,-17.308001,-12.201,-12.618,-13.0,-15.842,-18.066999,-6.0066,-19.388,-7.7398,-15.33
-9.8522,-13.132,-12.013,-7.767,-8.8026,-10.378,-10.0,-4.9431,-8.0667,-7.767,-8.8026,-10.577,-11.258,-12.618,-9.0,-11.881,-10.067,-6.0066,-19.388,-5.7886,-19.195
-6.8966,-6.0972,-5.0825,-5.8252,-7.8317,-7.2852,-6.0,-2.9919,-4.0667,-5.8252,-7.8317,-5.7692,-13.145,-13.593,-7.0,-3.9604,-2.0667,-12.937,-5.8615,-9.6911,-13.398
-6.8966,-1.072,-0.13201,-3.8835,-2.9773,-6.2543,-3.0,-5.9187,-0.06667,-3.8835,-2.9773,-3.8462,-15.031,-15.545,-8.0,0.9901,1.9333,-9.967,-2.963,-21.398001,-9.533
-5.9113,0.93802,-0.13201,-4.8544,-2.9773,-7.2852,-2.0,-6.8943,-3.0667,-4.8544,-2.9773,-3.8462,-14.088,-14.569,-5.0,3.9604,3.9333,-4.0264,-6.8277,-17.496,-5.6683
0.98522,3.9531,4.8185,-0.97087,-0.06472,-0.06873,3.0,-0.06504,-0.06667,-0.97087,-0.06472,1.9231,-5.5975,-7.7398,3.0,8.9109,9.9333,-5.0165,-0.06441,-9.6911,-2.7697
6.8966,7.9732,10.759,2.9126,4.7896,5.0859,7.0,2.8618,3.9333,2.9126,4.7896,6.7308,4.7799,2.9919,8.0,12.871,14.933,-3.0363,4.7665,-2.8618,4.9597
1.9704,5.9631,8.7789,0.97087,1.877,0.9622,3.0,-0.06504,-0.06667,0.97087,1.877,3.8462,6.6667,7.8699,5.0,11.881,10.933,-5.0165,3.8003,-3.8374,10.757
-0.98522,1.943,1.8482,0.97087,0.90615,-1.0997,0.0,-0.06504,-1.0667,0.97087,0.90615,0.0,7.6101,10.797,0.0,7.9208,3.9333,-2.0462,2.8341,-3.8374,11.723
-1.9704,0.93802,-1.1221,1.9417,2.8479,-2.1306,1.0,0.91057,4.9333,1.9417,2.8479,-1.9231,11.384,14.699,-1.0,6.9307,-1.0667,3.8944,-1.0306,2.9919,14.622
-6.8966,-6.0972,-8.0528,-1.9417,-0.06472,-7.2852,-4.0,-2.0163,-1.0667,-1.9417,-0.06472,-6.7308,5.7233,6.8943,-6.0,-2.9703,-11.067,-2.0462,-3.9291,4.9431,6.8921
