C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
9.4155,8.6762,10.797,7.8431,10.837,6.6341,6.7633,1.868,7.6651,7.8431,10.837,5.8824,4.7619,4.7209,7.6825,6.7633,6.8277,1.8035,14.413,2.9557,2.7697
13.207,11.547,15.675,10.784,10.837,7.6098,7.7295,1.868,8.6312,10.784,10.837,8.8235,7.619,5.6778,11.492,10.628,9.7262,3.7359,6.7937,6.8966,4.7021
11.311,11.547,13.724,8.8235,5.9113,5.6585,8.6957,1.868,7.6651,8.8235,5.9113,7.8431,5.7143,5.6778,9.5873,10.628,9.7262,-3.0274,9.6508,4.9261,3.7359
9.4155,11.547,10.797,6.8627,6.8966,4.6829,9.6618,2.8341,6.6989,6.8627,6.8966,6.8627,4.7619,4.7209,8.6349,10.628,8.7601,-3.0274,1.0794,2.9557,2.7697
11.311,11.547,11.772,8.8235,11.823,9.561,8.6957,6.6989,6.6989,8.8235,11.823,7.8431,6.6667,6.6348,11.492,12.56,9.7262,3.7359,-12.254,3.9409,5.6683
9.4155,7.7193,9.8211,7.8431,9.8522,8.5854,6.7633,2.8341,0.90177,7.8431,9.8522,6.8627,3.8095,4.7209,8.6349,6.7633,6.8277,3.7359,-4.6349,1.9704,2.7697
6.5719,-0.89314,4.9431,6.8627,5.9113,5.6585,5.7971,2.8341,2.8341,6.8627,5.9113,2.9412,0.0,0.89314,5.7778,-1.9324,1.9968,2.7697,3.9365,2.9557,-2.0612
0.88468,-4.7209,-0.91057,8.8235,2.9557,2.7317,0.0,5.7327,2.8341,8.8235,2.9557,0.0,-3.8095,-2.9346,0.06349,-4.8309,-2.8341,-3.0274,2.0317,-0.98522,-3.9936
-2.9068,-3.764,-6.7642,9.8039,4.9261,0.78049,-6.7633,6.6989,-0.06441,9.8039,4.9261,-2.9412,-4.7619,-3.8915,-3.746,-3.8647,-4.7665,1.8035,1.0794,-2.9557,-4.9597
-5.7504,-7.5917,-8.7154,7.8431,2.9557,-0.19512,-6.7633,4.7665,-3.9291,7.8431,2.9557,-4.902,-1.9048,-1.9777,-3.746,-4.8309,-3.8003,2.7697,-7.4921,-1.9704,-3.9936
-5.7504,-3.764,-7.7398,7.8431,0.98522,-0.19512,-1.9324,4.7665,-1.9968,7.8431,0.98522,-3.9216,1.9048,1.8501,-1.8413,-1.9324,-0.90177,-0.12882,-13.206,1.9704,-1.095
-9.5419,-5.6778,-9.6911,4.902,0.0,-3.122,-3.8647,0.90177,-4.8953,4.902,0.0,-6.8627,0.95238,2.807,-6.6032,-2.8986,-2.8341,-5.9259,-16.063,-0.98522,-0.12882
