C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-8.594,12.444,-3.8835,2.9412,22.66,8.5024,16.504999,4.7896,24.325001,2.9412,22.66,9.8039,-21.052999,-2.9206,-16.127001,-11.538,-27.955,-4.9359,18.159,-17.646999,-5.9259
-9.5419,13.397,0.97087,31.372999,25.615999,-0.19324,21.358999,7.7023,17.496,31.372999,25.615999,9.8039,-21.052999,-1.0159,-15.175,-5.7692,-23.124001,-6.859,19.111,-18.627001,-3.9936
-3.8547,18.159,8.7379,31.372999,26.601,-1.1594,24.271999,2.8479,12.618,31.372999,26.601,15.686,-17.225,4.6984,-10.413,5.7692,-16.361,-9.7436,22.921,-16.667,4.7021
-1.9589,21.016001,13.592,7.8431,17.733999,15.266,25.243,-4.9191,16.52,7.8431,17.733999,18.627001,-15.311,4.6984,-6.6032,12.5,-13.462,-9.7436,17.205999,-13.725,8.5668
-1.0111,17.205999,15.534,3.9216,24.631001,14.3,23.301001,-4.9191,10.667,3.9216,24.631001,16.667,-13.397,6.6032,-1.8413,14.423,-9.5974,-8.7821,9.5873,-8.8235,7.6006
3.7283,15.302,16.504999,-3.9216,21.674999,-15.652,16.504999,-4.9191,7.7398,-3.9216,21.674999,12.745,-11.483,10.413,3.873,17.308001,-5.7327,-9.7436,13.397,-7.8431,9.533
6.5719,17.205999,15.534,-28.431,7.8818,-25.313999,8.7379,-15.599,-0.06504,-28.431,7.8818,11.765,-4.7847,15.175,5.7778,19.231001,-0.90177,-8.7821,4.8254,-3.9216,15.33
-0.06319,12.444,10.68,3.9216,7.8818,2.7053,0.97087,-14.628,-3.9675,3.9216,7.8818,5.8824,-2.8708,16.127001,2.9206,14.423,1.0306,-9.7436,-2.7937,-2.9412,9.533
-9.5419,7.6825,6.7961,24.51,6.8966,11.401,1.9417,-9.7735,-3.9675,24.51,6.8966,2.9412,-4.7847,10.413,-0.88889,5.7692,-3.8003,-10.705,-7.5556,-2.9412,-3.0274
-7.6461,9.5873,4.8544,0.0,24.631001,-11.787,3.8835,-8.8026,-4.9431,0.0,24.631001,0.0,-3.8278,5.6508,0.06349,-0.96154,-8.6312,-6.859,-11.365,-3.9216,-5.9259
-3.8547,7.6825,4.8544,-0.98039,31.527,-5.9903,9.7087,-0.06472,0.91057,-0.98039,31.527,1.9608,-2.8708,5.6508,0.06349,-6.7308,-11.53,3.7179,-9.4603,0.0,-9.7907
4.6761,9.5873,5.8252,5.8824,18.719,-4.058,24.271999,8.6731,11.642,5.8824,18.719,11.765,-3.8278,3.746,0.06349,-6.7308,-10.564,7.5641,-2.7937,1.9608,-10.757
8.4676,13.397,5.8252,8.8235,18.719,9.4686,22.33,13.528,14.569,8.8235,18.719,16.667,-5.7416,-1.9683,-0.88889,-4.8077,-9.5974,5.641,5.7778,-0.98039,-6.8921
14.155,12.444,8.7379,15.686,12.808,12.367,21.358999,16.440001,7.7398,15.686,12.808,19.608,-5.7416,-3.873,-2.7937,0.0,-7.6651,7.5641,12.444,-2.9412,-1.095
14.155,10.54,9.7087,29.412001,12.808,24.927999,16.504999,18.382,7.7398,29.412001,12.808,17.646999,-5.7416,-2.9206,-3.746,5.7692,-3.8003,11.41,6.7302,-1.9608,3.7359
16.051001,8.6349,11.65,27.451,24.631001,31.691,9.7087,21.294001,9.6911,27.451,24.631001,13.725,-9.5694,-3.873,-5.6508,5.7692,-2.8341,11.41,-1.8413,-4.902,2.7697
13.207,1.0159,8.7379,26.471001,30.542,10.435,1.9417,15.469,6.7642,26.471001,30.542,5.8824,-11.483,-5.7778,-7.5556,-2.8846,-5.7327,7.5641,1.0159,-3.9216,-2.0612
8.4676,-3.746,1.9417,-2.9412,11.823,3.6715,-7.767,17.410999,0.91057,-2.9412,11.823,3.9216,-12.44,-5.7778,-9.4603,-6.7308,-7.6651,13.333,4.8254,-0.98039,-2.0612
0.88468,-3.746,-8.7379,-1.9608,-7.8818,11.401,-8.7379,11.586,-5.9187,-1.9608,-7.8818,-1.9608,-15.311,-12.444,-13.27,-11.538,-14.428,13.333,1.0159,-4.902,-4.9597
-5.7504,-6.6032,-15.534,13.725,3.9409,2.7053,-4.8544,11.586,-2.9919,13.725,3.9409,-6.8627,-19.139,-21.016001,-18.983999,-16.346001,-22.158001,5.641,1.0159,-6.8627,-9.7907
-7.6461,-9.4603,-14.563,14.706,12.808,7.5362,-4.8544,8.6731,-2.0163,14.706,12.808,-4.902,-21.052999,-22.921,-24.698,-17.308001,-26.023001,4.6795,-4.6984,-9.8039,-10.757
