C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
13.207,18.159,19.417,9.8039,27.586,3.6715,31.068001,-4.9191,29.202999,9.8039,27.586,20.587999,5.7416,1.8413,17.205999,10.577,24.219,-6.859,21.968,0.0,4.7021
9.4155,13.397,17.476,8.8235,14.778,-2.1256,25.243,-2.9773,22.374001,8.8235,14.778,21.569,-1.9139,-6.7302,7.6825,5.7692,17.455999,-8.7821,18.159,-6.8627,-2.0612
7.5197,9.5873,14.563,9.8039,6.8966,0.77295,17.476,-0.06472,15.545,9.8039,6.8966,19.608,-10.526,-11.492,-0.88889,-0.96154,6.8277,-10.705,8.6349,-12.745,-7.8583
3.7283,6.7302,9.7087,9.8039,14.778,13.333,12.621,2.8479,8.7154,9.8039,14.778,15.686,-16.268,-13.397,-6.6032,-9.6154,-3.8003,-10.705,-1.8413,-16.667,-9.7907
-4.8025,1.0159,-1.9417,5.8824,15.764,9.4686,4.8544,3.8188,1.8862,5.8824,15.764,8.8235,-22.01,-13.397,-16.127001,-16.346001,-13.462,-10.705,-6.6032,-22.549,-11.723
-10.49,1.0159,-13.592,3.9216,7.8818,4.6377,0.0,4.7896,-1.0407,3.9216,7.8818,6.8627,-26.794001,-12.444,-25.650999,-16.346001,-23.124001,-8.7821,-3.746,-26.471001,-9.7907
-15.229,-1.8413,-20.388,-1.9608,2.9557,8.5024,-3.8835,4.7896,-0.06504,-1.9608,2.9557,5.8824,-30.622,-10.54,-32.317001,-15.385,-30.853001,-7.8205,0.06349,-30.392,-5.9259
-14.281,-2.7937,-20.388,-3.9216,-6.8966,-3.0918,-3.8835,3.8188,-0.06504,-3.9216,-6.8966,2.9412,-31.579,-8.6349,-35.174999,-12.5,-32.785999,-9.7436,4.8254,-31.372999,-2.0612
-18.073,-1.8413,-20.388,3.9216,-15.764,-7.9227,-1.9417,-0.06472,0.91057,3.9216,-15.764,-4.902,-27.750999,-3.873,-34.222,-7.6923,-30.853001,-10.705,8.6349,-25.49,2.7697
-20.916,-4.6984,-23.301001,0.98039,-7.8818,-6.9565,-8.7379,-4.9191,-0.06504,0.98039,-7.8818,-10.784,-23.923,-3.873,-29.459999,-7.6923,-30.853001,-11.667,8.6349,-18.627001,5.6683
-18.073,-5.6508,-21.358999,-14.706,-9.8522,-20.483,-16.504999,-8.8026,-2.9919,-14.706,-9.8522,-14.706,-18.181999,-2.9206,-21.841,-4.8077,-26.023001,-10.705,6.7302,-12.745,7.6006
-11.438,-4.6984,-17.476,-16.667,-11.823,-14.686,-13.592,-5.89,-3.9675,-16.667,-11.823,-15.686,-9.5694,-0.06349,-8.5079,-0.96154,-15.395,-1.0897,10.54,-1.9608,9.533
-3.8547,-2.7937,-12.621,-11.765,-11.823,2.7053,-6.7961,-0.06472,-3.9675,-11.765,-11.823,-15.686,-2.8708,-2.9206,3.873,0.0,-5.7327,8.5256,6.7302,5.8824,5.6683
2.7804,-1.8413,-5.8252,-9.8039,-13.793,3.6715,-1.9417,3.8188,-2.9919,-9.8039,-13.793,-11.765,0.95694,-9.5873,11.492,-0.96154,3.9291,12.372,1.9683,10.784,-1.095
5.624,-0.88889,0.0,-15.686,-6.8966,2.7053,-3.8835,5.7605,-2.0163,-15.686,-6.8966,-10.784,4.7847,-8.6349,16.254,2.8846,12.625,15.256,1.9683,14.706,-3.0274
7.5197,-0.88889,4.8544,-6.8627,-11.823,-4.058,-6.7961,6.7314,-4.9431,-6.8627,-11.823,-11.765,8.6124,-4.8254,20.063,5.7692,19.388,15.256,0.06349,17.646999,-1.095
9.4155,-4.6984,8.7379,-2.9412,-14.778,-3.0918,-9.7087,5.7605,-10.797,-2.9412,-14.778,-10.784,10.526,-3.873,21.968,7.6923,21.32,14.295,-7.5556,14.706,0.83736
8.4676,-8.5079,7.767,8.8235,-1.9704,0.77295,-12.621,7.7023,-15.675,8.8235,-1.9704,-9.8039,9.5694,0.88889,18.159,9.6154,19.388,10.449,-14.222,13.725,3.7359
2.7804,-12.317,2.9126,5.8824,0.98522,-2.1256,-12.621,6.7314,-19.577,5.8824,0.98522,-6.8627,5.7416,4.6984,9.5873,5.7692,11.659,2.7564,-15.175,8.8235,2.7697
