C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
1.1321,-3.0476,-1.9512,-9.7735,-10.458,-2.2114,-9.6618,-7.7939,3.8188,-9.7735,-10.458,-9.2409,0.63191,-3.2381,5.2063,-1.2882,1.9324,5.0,-5.6508,3.9216,-2.0513
-1.3836,-5.5873,-4.5528,-6.5372,-12.418,2.9919,-11.594,-9.0821,-7.1845,-6.5372,-12.418,-10.561,-2.5276,-3.2381,2.0317,-2.5765,0.0,-3.3333,-1.8413,-1.3072,-3.3333
-3.8994,2.6667,-2.6016,-13.01,-12.418,-19.771999,-4.5089,-9.0821,-22.718,-13.01,-12.418,-14.521,0.63191,0.57143,2.0317,3.2206,3.2206,-4.6154,-2.4762,2.6144,1.7949
-1.3836,1.3968,-1.3008,-10.421,-5.2288,-19.122,-5.7971,-11.014,2.5243,-10.421,-5.2288,-8.5809,3.1596,3.746,2.0317,6.4412,5.7971,-18.077,2.6032,-0.65359,6.9231
3.0189,4.5714,5.2033,-9.7735,4.5752,-25.625999,7.0853,-13.591,5.7605,-9.7735,4.5752,0.66007,8.2148,7.5556,6.4762,9.6618,9.0177,-15.513,12.127,2.6144,12.692
0.50314,7.746,9.1057,1.2298,7.1895,12.098,9.0177,-5.8615,3.1715,1.2298,7.1895,6.6007,7.5829,8.8254,4.5714,10.95,8.3736,10.769,10.857,4.5752,9.4872
1.761,4.5714,7.8049,19.353001,7.8431,2.3415,7.0853,4.4444,5.7605,19.353001,7.8431,7.2607,2.5276,5.0159,-1.1429,6.4412,3.8647,-2.6923,-0.57143,-2.6144,5.0
-6.4151,1.3968,5.2033,16.117001,7.8431,20.552999,2.5765,-3.9291,0.58252,16.117001,7.8431,8.5809,0.63191,3.1111,-3.6825,2.5765,1.2882,-0.76923,0.06349,-3.9216,5.641
0.50314,6.4762,10.407,10.939,9.8039,29.007999,18.68,9.5974,-16.893,10.939,9.8039,15.182,3.1596,3.746,3.3016,4.5089,4.5089,-2.0513,-1.2063,1.9608,5.641
4.9057,-3.6825,3.9024,14.175,1.3072,-0.26016,0.64412,29.565001,-10.421,14.175,1.3072,5.9406,0.63191,-1.9683,3.3016,-1.2882,0.64412,6.2821,-13.905,-1.3072,-4.6154
1.1321,-14.476,-2.6016,12.88,-1.9608,-19.771999,-16.103001,10.242,-20.777,12.88,-1.9608,-0.66007,-5.0553,-10.222,0.12698,-9.6618,-4.5089,7.5641,-25.968,-4.5752,-14.872
-0.12579,-16.381001,-6.5041,2.5243,-6.5359,13.398,-8.3736,0.57971,-21.424,2.5243,-6.5359,2.6403,-6.951,-10.222,-2.4127,-14.171,-9.6618,5.0,-27.872999,-4.5752,-14.872
6.1635,-12.571,-5.8537,-0.71197,-0.65359,-11.967,-2.5765,10.886,-11.068,-0.71197,-0.65359,5.2805,-3.1596,-6.4127,1.3968,-12.238,-6.4412,-5.2564,-23.429001,0.65359,-10.385
-5.1572,-15.746,-11.057,5.7605,-3.268,4.9431,-16.103001,12.818,-27.896,5.7605,-3.268,-1.3201,-5.0553,-8.3175,-1.7778,-14.171,-9.6618,8.2051,-20.254,-1.9608,-11.667
-4.5283,-15.746,-9.7561,-2.6537,-6.5359,22.504,-10.95,2.5121,-23.365999,-2.6537,-6.5359,-3.3003,-5.6872,-7.0476,-1.7778,-14.815,-10.306,13.974,-17.079,-9.8039,-9.7436
4.9057,2.0317,0.65041,12.233,-0.65359,2.3415,3.8647,5.7327,-2.6537,12.233,-0.65359,1.9802,5.6872,2.4762,7.1111,-1.2882,1.2882,15.897,-1.8413,4.5752,-1.4103
4.9057,2.0317,0.0,8.9968,5.2288,-17.171,2.5765,-0.70853,3.8188,8.9968,5.2288,0.66007,5.6872,2.4762,9.6508,1.9324,2.5765,3.7179,3.2381,8.4967,3.7179
-0.75472,-4.3175,-5.8537,4.466,3.9216,-6.7642,-1.2882,14.75,9.644,4.466,3.9216,-2.6403,3.1596,-0.69841,5.8413,0.64412,-0.64412,-7.1795,5.7778,4.5752,1.1538
-5.1572,1.3968,-5.8537,5.7605,4.5752,-4.813,0.0,10.242,7.7023,5.7605,4.5752,-3.9604,4.4234,3.746,5.8413,3.2206,0.0,5.0,9.5873,5.8824,6.2821
0.50314,-1.1429,-3.9024,-2.0065,9.1503,-4.813,3.8647,7.0209,7.7023,-2.0065,9.1503,0.66007,0.0,-1.3333,1.3968,-1.2882,-3.2206,9.4872,8.9524,3.268,1.7949
-7.673,-4.9524,-9.1057,-7.8317,1.9608,17.951,-1.9324,-12.947,5.1133,-7.8317,1.9608,-3.3003,-6.951,-7.0476,-5.5873,-9.0177,-10.306,-7.8205,-2.4762,-4.5752,-5.8974
-2.6415,-1.7778,-2.6016,-1.3592,8.4967,-9.3659,5.7971,-9.7262,20.0,-1.3592,8.4967,0.66007,-5.6872,-5.1429,-2.4127,-7.0853,-7.0853,-9.1026,12.127,1.3072,-0.12821
-2.0126,2.0317,3.252,-0.06472,7.1895,6.2439,1.9324,-5.8615,6.4078,-0.06472,7.1895,2.6403,-1.2638,0.57143,-2.4127,-0.64412,-1.9324,-5.2564,10.222,-1.9608,3.0769
-6.4151,0.7619,0.65041,-2.6537,3.9216,-19.122,-7.7295,-6.5056,2.5243,-2.6537,3.9216,0.0,-1.8957,-0.69841,-5.5873,1.9324,-1.2882,3.7179,3.2381,-1.9608,1.1538
-5.1572,5.8413,1.3008,5.1133,-3.9216,-10.667,-1.2882,4.4444,19.353001,5.1133,-3.9216,-0.66007,0.0,3.1111,-3.6825,7.7295,1.9324,3.0769,9.5873,0.0,6.2821
-7.673,6.4762,-1.3008,5.7605,1.3072,6.8943,-1.2882,1.2238,-5.89,5.7605,1.3072,-2.6403,-1.8957,1.8413,-6.8571,6.4412,0.0,-14.231,2.6032,-7.1895,3.0769
