C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-2.97,-4.6349,-2.8479,-5.8824,-6.8966,-8.9533,-2.9126,15.469,-1.0356,-5.8824,-6.8966,-3.9801,1.9048,0.88889,-0.8254,-5.7692,-1.868,2.7697,0.12638,-1.9704,-3.0128
-2.97,-6.5397,-3.8188,-4.902,-7.8818,-7.0209,-4.8544,7.7023,-1.0356,-4.902,-7.8818,-4.9751,1.9048,0.88889,-1.7778,-8.6538,-2.8341,0.83736,-2.7172,-0.98522,-5.8974
-2.97,-8.4444,-5.7605,-4.902,-6.8966,-4.1224,-3.8835,9.644,-1.0356,-4.902,-6.8966,-4.9751,-1.9048,-2.9206,-3.6825,-12.5,-5.7327,1.8035,-4.613,-2.9557,-10.705
-1.0742,-8.4444,-3.8188,1.9608,-0.98522,3.6071,0.0,14.498,3.8188,1.9608,-0.98522,0.99502,-4.7619,-5.7778,-4.6349,-13.462,-7.6651,1.8035,-3.6651,-2.9557,-13.59
0.82148,-8.4444,0.06472,4.902,3.9409,8.438,3.8835,11.586,3.8188,4.902,3.9409,5.9701,-7.619,-8.6349,-5.5873,-14.423,-8.6312,0.83736,-3.6651,-5.9113,-13.59
-2.97,-6.5397,2.9773,5.8824,2.9557,4.5733,4.8544,15.469,2.8479,5.8824,2.9557,6.9652,-7.619,-8.6349,-4.6349,-11.538,-5.7327,1.8035,-5.5608,-6.8966,-13.59
-3.9179,-2.7302,1.0356,5.8824,5.9113,3.6071,6.7961,11.586,3.8188,5.8824,5.9113,6.9652,-5.7143,-7.6825,-3.6825,-6.7308,-2.8341,2.7697,-5.5608,-4.9261,-12.628
-7.7093,0.12698,-2.8479,4.902,5.9113,3.6071,7.767,1.877,3.8188,4.902,5.9113,5.9701,-5.7143,-5.7778,-6.5397,-2.8846,-2.8341,-0.12882,-2.7172,-5.9113,-9.7436
-5.8136,2.9841,-1.877,7.8431,6.8966,10.37,9.7087,-12.686,2.8479,7.8431,6.8966,7.9602,-7.619,-5.7778,-7.4921,-0.96154,-2.8341,-2.0612,0.12638,-7.8818,-7.8205
-9.6051,1.0794,-1.877,2.9412,0.0,2.6409,2.9126,3.8188,-4.9191,2.9412,0.0,0.99502,-10.476,-7.6825,-9.3968,-2.8846,-3.8003,-1.095,-0.82148,-9.8522,-8.7821
-12.449,-2.7302,-3.8188,-3.9216,-4.9261,-8.9533,-3.8835,18.382,-7.8317,-3.9216,-4.9261,-6.9652,-13.333,-8.6349,-12.254,-4.8077,-6.6989,-2.0612,-3.6651,-10.837,-7.8205
-12.449,-8.4444,-8.6731,-1.9608,-4.9261,-7.9871,-6.7961,7.7023,-5.89,-1.9608,-4.9261,-9.9502,-14.286,-9.5873,-14.159,-9.6154,-10.564,0.83736,-4.613,-7.8818,-8.7821
-14.344,-14.159,-14.498,-1.9608,-4.9261,-9.9195,-9.7087,10.615,-3.9482,-1.9608,-4.9261,-11.94,-16.190001,-11.492,-17.968,-13.462,-15.395,2.7697,-4.613,-9.8522,-8.7821
-15.292,-14.159,-12.557,-4.902,-6.8966,-12.818,-10.68,12.557,-2.9773,-4.902,-6.8966,-11.94,-16.190001,-12.444,-17.968,-14.423,-15.395,1.8035,-4.613,-9.8522,-9.7436
-11.501,-9.3968,-6.7314,-4.902,-7.8818,-7.0209,-8.7379,5.7605,-2.9773,-4.902,-7.8818,-10.945,-14.286,-10.54,-13.206,-10.577,-10.564,1.8035,-3.6651,-5.9113,-8.7821
-8.6572,-8.4444,-6.7314,-6.8627,-8.867,-6.0548,-10.68,-9.7735,-5.89,-6.8627,-8.867,-11.94,-13.333,-10.54,-12.254,-10.577,-10.564,-3.0274,-3.6651,-7.8818,-7.8205
-6.7615,-9.3968,-8.6731,-5.8824,-8.867,-1.2238,-9.7087,-5.89,-4.9191,-5.8824,-8.867,-9.9502,-9.5238,-8.6349,-9.3968,-9.6154,-8.6312,0.83736,-3.6651,-4.9261,-6.859
-1.0742,-8.4444,-7.7023,0.98039,-4.9261,0.70853,-7.767,11.586,-2.9773,0.98039,-4.9261,-6.9652,-5.7143,-6.7302,-2.7302,-7.6923,-5.7327,7.6006,-2.7172,0.0,-4.9359
4.613,-6.5397,-3.8188,0.0,-7.8818,4.5733,-8.7379,3.8188,-4.9191,0.0,-7.8818,-5.9701,-3.8095,-5.7778,2.9841,-3.8462,-0.90177,5.6683,-3.6651,1.9704,-3.9744
8.4044,-0.8254,4.9191,0.0,-4.9261,4.5733,-3.8835,7.7023,-3.9482,0.0,-4.9261,-1.99,0.95238,-1.9683,9.6508,1.9231,5.8615,7.6006,-2.7172,5.9113,-1.0897
5.5608,2.0317,7.8317,1.9608,-1.9704,-4.1224,-1.9417,17.410999,-2.9773,1.9608,-1.9704,-1.99,1.9048,-1.9683,9.6508,2.8846,7.7939,7.6006,-2.7172,4.9261,-2.0513
4.613,4.8889,6.8608,3.9216,1.9704,-7.0209,0.97087,12.557,-2.9773,3.9216,1.9704,0.0,0.95238,-1.9683,9.6508,2.8846,7.7939,8.5668,-1.7694,4.9261,-3.0128
4.613,4.8889,4.9191,2.9412,3.9409,-2.19,1.9417,-1.0356,-0.06472,2.9412,3.9409,0.99502,2.8571,-0.06349,8.6984,1.9231,6.8277,4.7021,-1.7694,5.9113,-2.0513
3.6651,1.0794,2.0065,2.9412,1.9704,-3.1562,-1.9417,5.7605,-1.0356,2.9412,1.9704,-0.99502,5.7143,-0.06349,6.7937,0.0,3.9291,4.7021,-2.7172,7.8818,-3.0128
1.7694,-3.6825,0.06472,0.0,-1.9704,0.70853,-4.8544,-3.9482,-3.9482,0.0,-1.9704,-1.99,4.7619,-1.0159,3.9365,-2.8846,1.0306,5.6683,-6.5087,6.8966,-4.9359
3.6651,-3.6825,2.9773,0.98039,1.9704,4.5733,-1.9417,1.877,-0.06472,0.98039,1.9704,0.99502,3.8095,-0.06349,2.9841,-2.8846,1.9968,3.7359,-5.5608,2.9557,-3.9744
6.5087,0.12698,6.8608,4.902,7.8818,7.4718,4.8544,3.8188,2.8479,4.902,7.8818,6.9652,2.8571,1.8413,3.9365,0.0,4.8953,1.8035,-1.7694,-0.98522,-1.0897
7.4566,2.9841,8.8026,7.8431,9.8522,12.303,10.68,-3.9482,3.8188,7.8431,9.8522,10.945,3.8095,3.746,3.9365,1.9231,5.8615,-0.12882,0.12638,-1.9704,3.7179
2.7172,5.8413,6.8608,6.8627,6.8966,6.5056,10.68,-1.0356,2.8479,6.8627,6.8966,8.9552,4.7619,4.6984,3.9365,4.8077,5.8615,-3.0274,2.97,-1.9704,6.6026
0.82148,8.6984,5.89,3.9216,2.9557,-2.19,6.7961,-0.06472,2.8479,3.9216,2.9557,1.99,5.7143,6.6032,4.8889,9.6154,7.7939,-4.9597,5.8136,-0.98522,10.449
1.7694,9.6508,3.9482,-2.9412,0.0,-7.9871,0.97087,-10.744,1.877,-2.9412,0.0,-4.9751,7.619,9.4603,7.746,13.462,11.659,-5.9259,6.7615,1.9704,14.295
-2.97,9.6508,2.0065,-8.8235,-2.9557,-18.615,-3.8835,-12.686,3.8188,-8.8235,-2.9557,-11.94,9.5238,12.317,7.746,16.346001,11.659,-6.8921,8.6572,4.9261,17.179001
3.6651,9.6508,3.9482,-6.8627,-1.9704,-2.19,-2.9126,-35.987,4.7896,-6.8627,-1.9704,-5.9701,11.429,12.317,11.556,17.308001,13.591,-4.9597,9.6051,5.9113,17.179001
8.4044,5.8413,2.9773,-8.8235,-5.9113,-0.25765,-6.7961,-12.686,1.877,-8.8235,-5.9113,-4.9751,12.381,12.317,15.365,15.385,14.557,-2.0612,6.7615,8.867,13.333
8.4044,2.0317,1.0356,-10.784,-6.8966,-6.0548,-9.7087,-1.0356,0.90615,-10.784,-6.8966,-6.9652,11.429,10.413,16.316999,12.5,13.591,0.83736,2.97,9.8522,10.449
11.248,0.12698,3.9482,-8.8235,-4.9261,-2.19,-7.767,-10.744,-0.06472,-8.8235,-4.9261,-3.9801,12.381,8.5079,19.174999,9.6154,13.591,4.7021,-1.7694,13.793,5.641
19.778999,2.9841,8.8026,-0.98039,4.9261,10.37,2.9126,-9.7735,3.8188,-0.98039,4.9261,6.9652,18.094999,11.365,24.889,8.6538,16.49,8.5668,-1.7694,21.674999,4.6795
21.674999,3.9365,9.7735,4.902,10.837,14.235,8.7379,7.7023,7.7023,4.902,10.837,12.935,18.094999,11.365,24.889,7.6923,15.523,10.499,-1.7694,21.674999,5.641
22.622,5.8413,10.744,10.784,12.808,17.134001,12.621,0.90615,7.7023,10.784,12.808,16.915001,17.143,9.4603,23.937,5.7692,13.591,8.5668,-0.82148,20.690001,3.7179
14.092,3.9365,5.89,12.745,9.8522,13.269,10.68,-2.9773,5.7605,12.745,9.8522,13.93,10.476,3.746,16.316999,1.9231,7.7939,2.7697,-0.82148,13.793,-1.0897
8.4044,2.0317,0.06472,18.627001,14.778,11.337,10.68,-0.06472,7.7023,18.627001,14.778,11.94,3.8095,-1.9683,7.746,-2.8846,0.06441,-1.095,-0.82148,6.8966,-4.9359
1.7694,-1.7778,-3.8188,21.569,19.704,5.5395,11.65,3.8188,11.586,21.569,19.704,10.945,-0.95238,-6.7302,0.12698,-8.6538,-6.6989,-4.9597,-1.7694,1.9704,-8.7821
-0.12638,-1.7778,-2.8479,20.587999,23.645,3.6071,12.621,12.557,13.528,20.587999,23.645,9.9502,-2.8571,-7.6825,-2.7302,-8.6538,-7.6651,-3.9936,-1.7694,-0.98522,-8.7821
-2.97,-3.6825,-4.7896,16.667,21.674999,-2.19,8.7379,5.7605,12.557,16.667,21.674999,4.9751,-6.6667,-9.5873,-6.5397,-7.6923,-9.5974,-7.8583,-0.82148,-5.9113,-6.859
-10.553,-4.6349,-8.6731,12.745,16.749001,-6.0548,2.9126,-2.9773,10.615,12.745,16.749001,-0.99502,-8.5714,-8.6349,-11.302,-5.7692,-11.53,-10.757,0.12638,-10.837,-2.0513
-12.449,-2.7302,-10.615,8.8235,12.808,-8.9533,0.0,-17.540001,7.7023,8.8235,12.808,-4.9751,-5.7143,-4.8254,-12.254,-0.96154,-9.5974,-16.554001,2.0221,-9.8522,3.7179
-9.6051,1.0794,-7.7023,7.8431,11.823,-3.1562,0.97087,-24.337,11.586,7.8431,11.823,-3.9801,-2.8571,-0.06349,-9.3968,2.8846,-5.7327,-15.588,5.8136,-7.8818,8.5256
-7.7093,4.8889,-1.877,6.8627,11.823,-8.9533,2.9126,0.90615,10.615,6.8627,11.823,-1.99,0.95238,3.746,-5.5873,6.7308,-1.868,-9.7907,7.7093,-3.9409,12.372
