C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-5.9406,-14.209,-8.0929,-8.867,-10.744,-6.2867,-6.0914,-13.927,-4.0404,-8.867,-10.744,-5.9113,-13.333,-37.373001,-10.05,-28.778999,-16.08,-0.06667,-11.837,-2.8243,-34.992001
-14.851,-12.189,-13.068,-14.778,-14.628,-11.468,-9.1371,-14.917,-4.0404,-14.778,-14.628,-11.823,-24.872,-30.476,-16.08,-22.837999,-19.094999,-7.0667,-7.935,-11.691,-22.309
-9.901,-5.1178,-9.0879,-13.793,-15.599,-13.541,-9.1371,-15.908,-4.0404,-13.793,-15.599,-11.823,-25.833,-12.742,-14.07,-8.9769,-12.06,-10.067,-0.13008,-15.632,-3.7724
1.9802,5.9933,2.8524,-13.793,-14.628,-6.2867,-3.0457,-12.937,-5.0505,-13.793,-14.628,-6.8966,-10.449,9.9179,2.0101,8.8449,5.0251,-8.0667,5.7236,-5.78,11.837
20.792,20.135,19.768,-5.9113,-8.8026,5.1123,5.0761,-4.0264,-1.0101,-5.9113,-8.8026,6.8966,13.59,28.636999,23.115999,27.657,28.141001,7.9333,14.504,12.939,27.447001
28.712999,26.195,26.733,-7.8818,-6.8608,9.2573,10.152,-8.9769,4.0404,-7.8818,-6.8608,10.837,31.858999,37.504002,36.181,37.557999,41.206001,12.933,18.407,28.702999,34.276001
21.782,22.155001,22.753,-6.8966,-6.8608,5.1123,6.0914,-7.9868,3.0303,-6.8966,-6.8608,9.8522,32.820999,29.622,31.156,33.597,37.186001,10.933,13.528,27.718,29.398001
12.871,13.064,13.798,-9.8522,-10.744,-0.06909,2.0305,-7.9868,-4.0404,-9.8522,-10.744,3.9409,28.013,19.77,22.111,22.705999,25.125999,7.9333,4.748,22.791,17.691
13.861,13.064,13.798,-4.9261,-5.89,-1.1054,2.0305,-6.0066,0.0,-4.9261,-5.89,6.8966,24.167,12.874,15.075,16.766001,17.084999,4.9333,6.6992,20.820999,12.813
7.9208,11.044,10.813,-3.9409,-2.9773,0.96718,3.0457,-3.0363,-1.0101,-3.9409,-2.9773,6.8966,9.7436,-2.89,4.0201,5.8746,7.0352,5.9333,5.7236,13.924,2.0813
5.9406,5.9933,7.8275,-4.9261,-7.8317,-2.1416,0.0,1.9142,-4.0404,-4.9261,-7.8317,4.9261,-7.5641,-20.624001,-3.0151,-6.0066,-1.005,7.9333,1.8211,6.0427,-11.577
8.9109,3.9731,5.8375,-5.9113,-6.8608,-3.1779,0.0,-6.0066,-3.0303,-5.9113,-6.8608,3.9409,-17.179001,-25.549999,-2.0101,-9.967,-3.0151,7.9333,1.8211,2.1018,-15.48
19.802,16.094,14.793,-2.9557,-3.9482,4.076,5.0761,-0.06601,1.0101,-2.9557,-3.9482,9.8522,-4.6795,-3.8752,14.07,3.8944,12.06,15.933,12.553,12.939,2.0813
24.752001,23.165001,20.763,-1.9704,-0.06472,8.2211,9.1371,-2.0462,7.0707,-1.9704,-0.06472,11.823,12.628,19.77,25.125999,19.736,24.121,16.933001,18.407,19.836,18.667
14.851,18.114,13.798,-7.8818,-4.9191,-2.1416,1.0152,-6.0066,5.0505,-7.8818,-4.9191,2.9557,22.243999,32.577999,26.131001,25.677,27.136,9.9333,10.602,17.865,23.545
22.771999,26.195,21.757999,-5.9113,-3.9482,2.0035,5.0761,0.92409,4.0404,-5.9113,-3.9482,7.8818,41.473999,48.341999,37.186001,41.518002,41.206001,13.933,13.528,28.702999,37.202999
25.743,30.236,26.733,-2.9557,-0.06472,5.1123,10.152,4.8845,9.0909,-2.9557,-0.06472,11.823,45.320999,47.355999,40.201,44.487999,44.221001,16.933001,17.431,33.629002,39.153999
