C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-1.0111,1.0159,0.0,4.902,-1.9417,3.6893,1.9324,0.90177,-0.06472,4.902,-1.9417,5.9406,-0.94787,0.89314,-3.746,0.96618,0.0,-1.0845,1.9589,-2.9268,-0.12821
4.6761,3.873,8.7805,0.0,-3.8835,4.6602,1.9324,1.868,-2.0065,0.0,-3.8835,5.9406,2.8436,4.7209,3.873,6.7633,7.6923,0.82935,0.06319,0.0,0.83333
8.4676,8.6349,12.683,-4.902,-2.9126,3.6893,1.9324,-0.06441,-3.9482,-4.902,-2.9126,5.9406,7.5829,8.5486,10.54,10.628,11.538,1.7863,-3.7283,5.8537,4.6795
7.5197,9.5873,10.732,-3.9216,-1.9417,0.7767,2.8986,-2.963,0.90615,-3.9216,-1.9417,3.9604,9.4787,7.5917,12.444,10.628,12.5,-1.0845,-3.7283,8.7805,7.5641
6.5719,6.7302,7.8049,-5.8824,0.0,0.7767,4.8309,-3.9291,1.877,-5.8824,0.0,2.9703,7.5829,7.5917,11.492,8.6957,13.462,-0.12759,4.8025,7.8049,7.5641
9.4155,5.7778,9.7561,-3.9216,-0.97087,2.7184,4.8309,-2.963,1.877,-3.9216,-0.97087,3.9604,-0.94787,5.6778,13.397,10.628,15.385,1.7863,7.6461,5.8537,5.641
12.259,5.7778,15.61,-1.9608,-4.8544,2.7184,1.9324,-1.0306,-1.0356,-1.9608,-4.8544,2.9703,4.7393,6.6348,16.254,12.56,17.308001,3.7002,2.9068,6.8293,5.641
11.311,5.7778,17.561001,1.9608,-5.8252,4.6602,0.96618,0.90177,-2.0065,1.9608,-5.8252,3.9604,9.4787,7.5917,15.302,10.628,16.346001,2.7432,1.9589,9.7561,4.6795
8.4676,6.7302,11.707,5.8824,2.9126,7.5728,2.8986,2.8341,0.90615,5.8824,2.9126,6.9307,10.427,8.5486,10.54,6.7633,10.577,1.7863,1.0111,10.732,4.6795
3.7283,6.7302,3.9024,6.8627,5.8252,7.5728,6.7633,0.90177,5.7605,6.8627,5.8252,7.9208,8.5308,4.7209,1.9683,-0.96618,0.96154,0.82935,1.0111,9.7561,0.83333
