C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-1.0111,-3.746,0.97561,-14.706,-15.534,-3.1068,-10.628,-6.8277,-19.482,-14.706,-15.534,-5.9406,-2.8436,-2.9346,-2.7937,-4.8309,-7.6923,1.7863,-5.624,0.0,-0.12821
0.88468,-0.88889,1.9512,-17.646999,-7.767,1.7476,-8.6957,-4.8953,-14.628,-17.646999,-7.767,-2.9703,1.8957,-0.0638,1.0159,-0.96618,-0.96154,3.7002,-4.6761,1.9512,1.7949
4.6761,3.873,6.8293,6.8627,-8.7379,-4.0777,-0.96618,1.868,-10.744,6.8627,-8.7379,1.9802,8.5308,0.89314,6.7302,1.9324,4.8077,-0.12759,-6.5719,5.8537,-1.0897
6.5719,6.7302,12.683,8.8235,-12.621,-1.165,5.7971,4.7665,-10.744,8.8235,-12.621,6.9307,-2.8436,-1.9777,5.7778,0.96618,3.8462,-2.0415,-6.5719,-0.97561,-6.859
9.4155,6.7302,17.561001,0.98039,-13.592,5.6311,2.8986,2.8341,-10.744,0.98039,-13.592,8.9109,-5.6872,-2.9346,5.7778,0.96618,1.9231,-1.0845,-4.6761,0.97561,-5.8974
6.5719,5.7778,12.683,-11.765,-12.621,4.6602,-3.8647,-2.963,-12.686,-11.765,-12.621,2.9703,0.94787,-1.9777,4.8254,3.8647,0.96154,3.7002,-2.7804,5.8537,-3.0128
1.8325,5.7778,4.878,-12.745,-11.65,-2.1359,-4.8309,-5.8615,-11.715,-12.745,-11.65,-3.9604,3.7915,2.807,1.9683,6.7633,0.0,8.4848,-2.7804,6.8293,3.7179
4.6761,1.9683,0.97561,-3.9216,-7.767,-4.0777,-6.7633,-2.963,-11.715,-3.9216,-7.767,-5.9406,5.6872,8.5486,5.7778,7.7295,3.8462,4.6571,-0.88468,8.7805,7.5641
6.5719,-5.6508,0.97561,-4.902,-9.7087,-0.19417,-10.628,-4.8953,-12.686,-4.902,-9.7087,-6.9307,6.6351,7.5917,10.54,3.8647,6.7308,-0.12759,-4.6761,9.7561,6.6026
-0.06319,-5.6508,2.9268,-0.98039,-8.7379,-6.0194,-6.7633,-3.9291,-10.744,-0.98039,-8.7379,-3.9604,9.4787,8.5486,8.6349,4.8309,10.577,-6.8262,-2.7804,4.878,6.6026
-3.8547,5.7778,7.8049,0.0,-1.9417,-6.9903,5.7971,-1.9968,-1.0356,0.0,-1.9417,2.9703,5.6872,10.463,2.9206,14.493,13.462,-9.697,7.6461,-4.878,10.449
-1.9589,14.349,7.8049,0.0,-1.9417,2.7184,13.527,-1.9968,4.7896,0.0,-1.9417,9.901,-2.8436,2.807,-2.7937,15.459,7.6923,-2.9984,7.6461,-8.7805,8.5256
