C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
21.891001,21.039,22.753,11.823,12.557,20.764,21.32,10.719,10.152,11.823,12.557,21.674999,23.253,23.711,21.0,24.686001,26.865999,25.059,9.626,17.691,21.698999
16.915001,18.023001,18.773001,10.837,10.615,16.597,18.274,8.7582,9.1371,10.837,10.615,18.719,24.219,25.681,20.0,22.705999,24.875999,7.9732,6.6992,18.667,20.719
13.93,15.008,15.788,12.808,11.586,15.556,15.228,8.7582,7.1066,12.808,11.586,15.764,24.219,28.636999,18.0,21.716,21.891001,9.9832,6.6992,19.642,20.719
10.945,11.993,13.798,12.808,12.557,14.514,14.213,2.8758,5.0761,12.808,12.557,16.749001,22.287001,28.636999,13.0,19.736,17.91,5.9631,3.7724,8.9106,16.797001
8.9552,9.9832,14.793,10.837,11.586,14.514,14.213,-2.0261,3.0457,10.837,11.586,17.733999,15.523,21.740999,7.0,15.776,12.935,-10.117,-0.13008,-2.7967,12.876
12.935,10.988,17.778,10.837,11.586,17.639,14.213,0.91503,5.0761,10.837,11.586,19.704,12.625,15.829,9.0,13.795,10.945,-1.072,-0.13008,4.0325,11.895
10.945,7.9732,14.793,7.8818,6.7314,13.472,13.198,4.8366,7.1066,7.8818,6.7314,15.764,11.659,10.903,8.0,9.835,5.9701,12.998,0.84553,5.0081,8.9542
7.9602,6.9682,12.803,0.98522,1.877,8.2639,11.168,0.91503,6.0914,0.98522,1.877,11.823,8.7601,9.9179,5.0,6.8647,2.9851,11.993,-0.13008,4.0325,8.9542
13.93,11.993,16.783001,3.9409,4.7896,10.347,12.183,3.8562,10.152,3.9409,4.7896,13.793,13.591,15.829,11.0,13.795,9.9502,6.9682,8.6504,11.837,18.757999
13.93,11.993,15.788,2.9557,4.7896,8.2639,9.1371,1.8954,7.1066,2.9557,4.7896,11.823,14.557,13.859,12.0,13.795,11.94,8.9782,7.6748,12.813,17.778
11.94,11.993,15.788,0.0,1.877,5.1389,7.1066,-0.06536,3.0457,0.0,1.877,9.8522,13.591,9.9179,12.0,11.815,11.94,8.9782,3.7724,12.813,9.9346
10.945,11.993,14.793,0.0,1.877,3.0556,6.0914,-1.0458,3.0457,0.0,1.877,8.867,13.591,9.9179,12.0,12.805,10.945,-0.067,9.626,15.74,11.895
8.9552,10.988,13.798,0.0,2.8479,2.0139,5.0761,-2.0261,4.0609,0.0,2.8479,6.8966,13.591,8.9327,11.0,10.825,7.9602,4.9581,5.7236,12.813,7.9739
7.9602,9.9832,10.813,0.98522,3.8188,2.0139,7.1066,-0.06536,5.0761,0.98522,3.8188,6.8966,13.591,6.9622,13.0,8.8449,4.9751,9.9832,4.748,16.715,5.0327
8.9552,9.9832,9.8176,0.0,2.8479,3.0556,7.1066,0.91503,6.0914,0.0,2.8479,5.9113,13.591,6.9622,13.0,8.8449,2.9851,16.013,7.6748,15.74,7.9739
7.9602,10.988,7.8275,-1.9704,-1.0356,3.0556,6.0914,0.91503,3.0457,-1.9704,-1.0356,4.9261,13.591,6.9622,11.0,7.8548,1.99,16.013,4.748,12.813,6.9935
6.9652,11.993,8.8226,0.0,-0.06472,5.1389,6.0914,3.8562,7.1066,0.0,-0.06472,6.8966,13.591,7.9475,10.0,8.8449,0.99502,9.9832,8.6504,12.813,12.876
7.9602,16.013,10.813,4.9261,4.7896,11.389,12.183,6.7974,14.213,4.9261,4.7896,12.808,15.523,15.829,11.0,15.776,5.9701,5.9631,14.504,15.74,22.68
2.9851,14.003,7.8275,4.9261,5.7605,10.347,14.213,4.8366,16.243999,4.9261,5.7605,13.793,8.7601,15.829,4.0,15.776,6.9652,-7.1022,15.48,7.935,21.698999
-0.99502,8.9782,1.8574,1.9704,4.7896,5.1389,12.183,-1.0458,13.198,1.9704,4.7896,9.8522,3.9291,14.844,-2.0,13.795,4.9751,-3.0821,13.528,-2.7967,15.817
