C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
3.7283,0.0,2.7832,1.868,3.8003,4.7436,-0.0638,-1.0207,-1.9324,1.868,3.8003,2.7967,2.807,3.8278,0.95694,1.8501,2.6923,-2.8708,4.7619,0.90177,3.764
1.8325,-3.7915,2.7832,-0.06441,2.8341,2.8205,1.8501,-1.9777,-9.6618,-0.06441,2.8341,1.8211,-0.0638,-1.9139,-0.95694,-2.9346,-0.19231,-6.6986,4.7619,-3.9291,-2.9346
3.7283,0.94787,5.6958,5.7327,6.6989,4.7436,8.5486,3.764,6.7633,5.7327,6.6989,5.7236,0.89314,-3.8278,1.9139,-2.9346,1.7308,0.0,0.0,-2.963,-5.8054
8.4676,4.7393,9.5793,13.462,12.496,9.5513,13.333,7.5917,17.391001,13.462,12.496,10.602,3.764,-3.8278,6.6986,-0.0638,5.5769,8.6124,-2.8571,3.8003,-6.7624
6.5719,2.8436,5.6958,9.5974,6.6989,6.6667,7.5917,5.6778,7.7295,9.5974,6.6989,7.6748,1.8501,-4.7847,5.7416,0.89314,3.6538,6.6986,0.95238,4.7665,-2.9346
2.7804,2.8436,4.7249,4.7665,3.8003,4.7436,1.8501,1.8501,-0.96618,4.7665,3.8003,3.7724,0.89314,-2.8708,2.8708,5.6778,4.6154,0.95694,4.7619,1.868,0.89314
1.8325,4.7393,5.6958,4.7665,2.8341,4.7436,-1.0207,1.8501,-2.8986,4.7665,2.8341,3.7724,-1.0207,1.9139,0.95694,9.5056,4.6154,-0.95694,7.619,-0.06441,4.7209
1.8325,10.427,4.7249,8.6312,8.6312,7.6282,6.6348,6.6348,8.6957,8.6312,8.6312,6.6992,-1.9777,4.7847,0.0,10.463,3.6538,-2.8708,5.7143,0.90177,5.6778
0.88468,3.7915,0.84142,7.6651,9.5974,5.7051,4.7209,7.5917,6.7633,7.6651,9.5974,4.748,-0.0638,5.7416,1.9139,6.6348,2.6923,0.95694,-0.95238,5.7327,4.7209
1.8325,2.8436,-0.12945,1.868,2.8341,2.8205,2.807,5.6778,-3.8647,1.868,2.8341,1.8211,3.764,6.6986,5.7416,4.7209,2.6923,4.7847,-11.429,7.6651,2.807
-1.0111,-0.94787,-4.0129,-2.963,-7.7939,-1.9872,-1.9777,1.8501,-8.6957,-2.963,-7.7939,-3.0569,1.8501,1.9139,1.9139,-1.9777,-2.1154,0.95694,-4.7619,0.90177,-1.9777
0.88468,0.94787,-1.1003,0.90177,-1.9968,0.89744,1.8501,4.7209,3.8647,0.90177,-1.9968,-0.13008,4.7209,2.8708,2.8708,-0.0638,-1.1538,1.9139,2.8571,2.8341,1.8501
3.7283,14.218,2.7832,0.90177,3.8003,3.7821,6.6348,4.7209,5.7971,0.90177,3.8003,4.748,6.6348,5.7416,3.8278,4.7209,0.76923,4.7847,1.9048,4.7665,5.6778
0.88468,0.94787,-2.0712,-3.9291,-5.8615,-1.0256,-2.9346,-1.0207,-7.7295,-3.9291,-5.8615,-1.1057,1.8501,-1.9139,-0.95694,-1.9777,-2.1154,1.9139,3.8095,-1.0306,-1.9777
1.8325,-7.5829,-2.0712,-4.8953,-7.7939,-1.9872,-5.8054,-3.8915,-7.7295,-4.8953,-7.7939,-3.0569,0.89314,-2.8708,0.95694,-4.8485,-1.1538,1.9139,-1.9048,-1.0306,-4.8485
2.7804,-5.6872,-0.12945,-4.8953,-8.7601,-1.0256,-2.9346,-1.0207,-11.594,-4.8953,-8.7601,-1.1057,0.89314,-0.95694,2.8708,-1.9777,1.7308,0.95694,-6.6667,-1.0306,-1.9777
6.5719,-1.8957,3.754,3.8003,2.8341,3.7821,4.7209,3.764,-0.96618,3.8003,2.8341,4.748,2.807,1.9139,5.7416,2.807,7.5,3.8278,0.0,0.90177,0.89314
4.6761,0.94787,3.754,3.8003,2.8341,4.7436,3.764,3.764,-1.9324,3.8003,2.8341,4.748,-1.0207,0.0,3.8278,2.807,6.5385,1.9139,3.8095,-1.9968,-1.0207
2.7804,1.8957,0.84142,0.90177,-0.06441,2.8205,2.807,3.764,2.8986,0.90177,-0.06441,2.7967,-2.9346,-1.9139,0.95694,2.807,3.6538,-5.7416,-2.8571,-3.9291,-1.9777
2.7804,1.8957,0.84142,1.868,-1.0306,1.859,0.89314,0.89314,2.8986,1.868,-1.0306,1.8211,-2.9346,-1.9139,0.95694,1.8501,2.6923,-5.7416,3.8095,-3.9291,-0.0638
6.5719,6.6351,6.6667,5.7327,5.7327,7.6282,8.5486,4.7209,7.7295,5.7327,5.7327,7.6748,-0.0638,2.8708,4.7847,6.6348,5.5769,2.8708,4.7619,-1.0306,5.6778
4.6761,11.374,7.6375,4.7665,6.6989,7.6282,11.419,1.8501,8.6957,4.7665,6.6989,8.6504,-0.0638,3.8278,3.8278,9.5056,4.6154,1.9139,-2.8571,-1.0306,2.807
-4.8025,1.8957,-2.0712,-4.8953,-1.9968,-2.9487,-1.0207,-4.8485,-0.96618,-4.8953,-1.9968,-2.0813,-4.8485,0.0,-4.7847,2.807,-3.0769,-0.95694,4.7619,-5.8615,1.8501
-6.6983,-1.8957,-6.9256,-4.8953,-5.8615,-6.7949,-7.7193,-3.8915,-3.8647,-4.8953,-5.8615,-6.9593,-3.8915,0.95694,-5.7416,1.8501,-5.9615,0.95694,3.8095,-1.9968,3.764
-3.8547,3.7915,-6.9256,-3.9291,-5.8615,-4.8718,-5.8054,-0.0638,-6.7633,-3.9291,-5.8615,-6.9593,1.8501,5.7416,-2.8708,3.764,-5.0,0.95694,4.7619,3.8003,1.8501
-4.8025,-6.6351,-7.8964,-8.7601,-10.692,-6.7949,-9.6332,-1.9777,-11.594,-8.7601,-10.692,-8.9106,2.807,3.8278,-3.8278,-2.9346,-7.8846,0.95694,3.8095,0.90177,1.8501
-2.9068,5.6872,-0.12945,-3.9291,-1.0306,-2.9487,2.807,-0.0638,-14.493,-3.9291,-1.0306,-1.1057,6.6348,8.6124,-0.95694,2.807,-2.1154,1.9139,-12.381,1.868,6.6348
-4.8025,5.6872,-1.1003,-6.8277,-2.963,-4.8718,0.89314,-6.7624,10.628,-6.8277,-2.963,-3.0569,2.807,4.7847,-2.8708,0.89314,-3.0769,-1.9139,-8.5714,-1.9968,5.6778
-4.8025,-0.94787,-3.0421,-9.7262,-8.7601,-5.8333,-6.7624,-15.375,15.459,-9.7262,-8.7601,-5.9837,-0.0638,0.0,-2.8708,-1.9777,-3.0769,-2.8708,1.9048,-2.963,1.8501
-3.8547,-7.5829,-5.9547,-7.7939,-8.7601,-3.9103,-5.8054,-12.504,5.7971,-7.7939,-8.7601,-5.0081,-3.8915,-5.7416,-4.7847,-5.8054,-5.9615,-3.8278,9.5238,-4.8953,-4.8485
-5.7504,-11.374,-8.8673,-8.7601,-8.7601,-3.9103,-4.8485,-9.6332,0.0,-8.7601,-8.7601,-5.0081,-4.8485,-7.6555,-5.7416,-10.59,-8.8462,-3.8278,8.5714,-5.8615,-4.8485
