C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-6.7615,-6.571,-9.7561,-12.683,-5.8824,-8.0259,-5.8252,-15.599,4.7896,-12.683,-5.8824,-7.8818,-13.27,-3.873,-11.248,-1.9324,-8.6312,-20.223,11.556,-27.586,12.313
-10.553,-7.5279,-15.61,-8.7805,-3.9216,-3.1715,-5.8252,-16.57,5.7605,-8.7805,-3.9216,-6.8966,-11.374,-14.349,-15.987,-6.7633,-12.496,-28.836,12.508,-27.586,6.571
-9.6051,-1.7863,-11.707,-0.97561,1.9608,-2.2006,0.97087,-16.57,8.6731,-0.97561,1.9608,-0.98522,-8.5308,-17.205999,-15.987,-3.8647,-10.564,-28.836,9.6508,-23.645,6.571
-2.97,3.9553,-0.97561,0.0,0.98039,-1.2298,4.8544,-9.7735,3.8188,0.0,0.98039,1.9704,-4.7393,-10.54,-9.3523,1.9324,-5.7327,-6.8262,8.6984,-17.733999,10.399
2.7172,0.12759,1.9512,-5.8537,-3.9216,-2.2006,-1.9417,-2.9773,-1.0356,-5.8537,-3.9216,-1.9704,-2.8436,-4.8254,-1.7694,1.9324,-3.8003,8.4848,4.8889,-5.9113,11.356
2.7172,-6.571,-3.9024,-10.732,-10.784,-2.2006,-9.7087,-1.0356,-2.9773,-10.732,-10.784,-6.8966,0.0,2.7937,3.9179,0.0,-2.8341,7.5279,1.0794,-2.9557,7.5279
4.613,-9.4418,-7.8049,-4.878,-7.8431,-1.2298,-8.7379,5.7605,-2.0065,-4.878,-7.8431,-6.8966,8.5308,7.5556,12.449,0.0,1.0306,15.183,-3.6825,4.9261,2.7432
3.6651,-9.4418,-11.707,-3.9024,-9.8039,-5.1133,-7.767,7.7023,-2.0065,-3.9024,-9.8039,-7.8818,12.322,8.5079,16.24,-1.9324,2.963,15.183,-10.349,14.778,-2.0415
3.6651,-9.4418,-12.683,-5.8537,-5.8824,-1.2298,-5.8252,6.7314,-0.06472,-5.8537,-5.8824,-7.8818,12.322,8.5079,15.292,-6.7633,1.9968,14.226,-10.349,22.66,-7.7831
2.7172,-17.097,-11.707,-1.9512,-1.9608,1.6828,-6.7961,8.6731,-0.06472,-1.9512,-1.9608,-8.867,9.4787,5.6508,8.6572,-15.459,-4.7665,12.313,-6.5397,25.615999,-18.309
-4.8657,-23.796,-17.561001,-0.97561,-0.98039,-5.1133,-9.7087,5.7605,-1.0356,-0.97561,-0.98039,-11.823,1.8957,-1.0159,-7.4566,-24.155001,-18.292999,5.614,-4.6349,21.674999,-22.136999
-14.344,-19.011,-21.462999,-1.9512,-1.9608,-7.055,-9.7087,-1.0356,-0.06472,-1.9512,-1.9608,-9.8522,-5.6872,-2.9206,-22.622,-20.290001,-27.955,3.7002,-1.7778,8.867,-15.439
-16.24,-3.7002,-16.584999,1.9512,2.9412,-2.2006,-0.97087,-0.06472,1.877,1.9512,2.9412,-2.9557,-7.5829,0.88889,-28.309999,-6.7633,-25.056,7.5279,3.9365,3.9409,-3.9553
-11.501,12.568,-5.8537,0.97561,4.902,-0.2589,6.7961,-0.06472,6.7314,0.97561,4.902,1.9704,-9.4787,0.88889,-24.518,9.6618,-12.496,3.7002,7.746,-11.823,3.7002
-2.0221,26.922001,10.732,3.9024,6.8627,0.71197,12.621,-2.0065,10.615,3.9024,6.8627,8.867,-13.27,-2.9206,-13.144,24.155001,4.8953,-4.9123,6.7937,-25.615999,9.4418
4.613,30.75,24.389999,9.7561,10.784,4.5955,19.417,-2.9773,8.6731,9.7561,10.784,16.749001,-15.166,-7.6825,-4.613,25.121,12.625,-10.654,7.746,-27.586,10.399
7.4566,27.879,28.292999,8.7805,11.765,10.421,22.33,-4.9191,2.8479,8.7805,11.765,21.674999,-13.27,-6.7302,2.97,20.290001,15.523,-17.351999,6.7937,-24.631001,9.4418
11.248,25.965,26.341,10.732,15.686,18.188,23.301001,-0.06472,2.8479,10.732,15.686,21.674999,-7.5829,0.88889,11.501,19.323999,17.455999,-14.482,4.8889,-18.719,13.27
15.987,23.094,18.537001,13.659,12.745,16.246,19.417,5.7605,8.6731,13.659,12.745,16.749001,-1.8957,6.6032,18.136,18.357,17.455999,-14.482,6.7937,-12.808,17.097
19.778999,17.351999,13.659,11.707,5.8824,10.421,12.621,6.7314,4.7896,11.707,5.8824,8.867,5.6872,10.413,24.771,18.357,17.455999,0.82935,9.6508,-2.9557,19.011
18.830999,8.74,10.732,8.7805,0.98039,9.4498,3.8835,9.644,4.7896,8.7805,0.98039,3.9409,14.218,12.317,29.51,16.424999,18.422001,9.4418,-1.7778,8.867,13.27
16.934999,2.0415,6.8293,4.878,-0.98039,9.4498,-0.97087,14.498,3.8188,4.878,-0.98039,2.9557,20.853001,10.413,30.458,10.628,18.422001,17.097,-3.6825,19.704,7.5279
5.5608,-7.5279,-4.878,-3.9024,-4.902,1.6828,-6.7961,9.644,-3.9482,-3.9024,-4.902,-2.9557,18.009001,4.6984,21.927,0.0,10.692,19.968,4.8889,21.674999,1.7863
-4.8657,-13.27,-12.683,-5.8537,-5.8824,-7.055,-8.7379,3.8188,-4.9191,-5.8537,-5.8824,-6.8966,12.322,-1.0159,8.6572,-8.6957,0.06441,16.139999,6.7937,23.645,-1.0845
-14.344,-15.183,-16.584999,-8.7805,-9.8039,-9.9676,-9.7087,-0.06472,-3.9482,-8.7805,-9.8039,-9.8522,2.8436,-6.7302,-6.5087,-12.56,-9.5974,1.7863,3.9365,13.793,-2.0415
-21.927,-11.356,-12.683,-9.7561,-7.8431,-14.822,-8.7379,-3.9482,-2.9773,-9.7561,-7.8431,-10.837,-9.4787,-15.302,-20.726999,-13.527,-18.292999,-2.9984,0.12698,3.9409,-3.9553
-22.875,-4.6571,-9.7561,-10.732,-7.8431,-14.822,-4.8544,-2.9773,-1.0356,-10.732,-7.8431,-9.8522,-18.957001,-21.016001,-27.362,-13.527,-24.09,-1.0845,2.9841,-0.98522,-4.9123
