C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-11.447,-13.27,-17.496,-3.8647,-7.8818,-15.87,-13.659,-3.9291,-3.9675,-3.8647,-7.8818,-15.764,-1.9139,-9.5419,-1.8325,-7.7295,-7.6651,1.7949,5.8136,3.9216,-9.7436
-5.7862,-1.8413,-11.642,-1.9324,-3.9409,-10.016,-5.8537,3.8003,1.8862,-1.9324,-3.9409,-9.8522,1.9139,-3.8547,1.9589,-3.8647,-3.8003,3.7179,3.9179,7.8431,-3.9744
-11.447,-3.746,-9.6911,-9.6618,-7.8818,-15.87,-1.9512,-11.659,5.7886,-9.6618,-7.8818,-9.8522,5.7416,9.4155,-1.8325,-1.9324,-5.7327,-0.12821,3.9179,0.0,7.5641
-5.7862,0.06349,-3.8374,-1.9324,-1.9704,-6.1138,1.9512,-1.9968,7.7398,-1.9324,-1.9704,-1.9704,-1.9139,9.4155,-1.8325,1.9324,-5.7327,-2.0513,-5.5608,-1.9608,5.641
-0.12579,3.873,-3.8374,-1.9324,0.0,-0.26016,0.0,-0.06441,-3.9675,-1.9324,0.0,0.0,-5.7416,-13.333,-1.8325,-3.8647,-9.5974,3.7179,2.0221,1.9608,-7.8205
-3.8994,-9.4603,-9.6911,-7.7295,-3.9409,-4.1626,0.0,-1.9968,9.6911,-7.7295,-3.9409,-3.9409,-13.397,-24.708,-7.5197,-13.527,-17.327,-0.12821,-11.248,-1.9608,-19.358999
-2.0126,-13.27,-9.6911,-3.8647,-7.8818,-2.2114,-5.8537,-0.06441,1.8862,-3.8647,-7.8818,-1.9704,-5.7416,-7.6461,-7.5197,-13.527,-17.327,3.7179,-5.5608,-3.9216,-7.8205
1.761,-5.6508,-1.8862,-3.8647,-1.9704,5.5935,1.9512,3.8003,-0.06504,-3.8647,-1.9704,3.9409,3.8278,9.4155,-1.8325,-3.8647,-9.5974,3.7179,13.397,-1.9608,3.7179
14.969,3.873,9.8211,13.527,13.793,19.252001,9.7561,7.6651,1.8862,13.527,13.793,17.733999,11.483,22.686001,5.7504,7.7295,-1.868,9.4872,15.292,5.8824,19.103001
9.3082,13.397,11.772,5.7971,7.8818,17.301001,15.61,5.7327,-13.724,5.7971,7.8818,17.733999,3.8278,11.311,0.06319,7.7295,-3.8003,5.641,-11.248,-3.9216,7.5641
