C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
6.5409,0.06349,3.8188,4.8077,3.8562,6.5385,0.90177,11.53,3.7821,4.8077,3.8562,2.8479,-1.0111,-7.6825,1.0111,-3.9103,3.7821,-0.0638,0.94787,-4.8544,-4.9123
-3.8365,-6.6032,-7.8317,-1.9231,-1.0458,-7.8846,-2.963,-1.0306,1.859,-1.9231,-1.0458,-7.8317,-6.6983,-8.6349,-4.6761,-8.7179,-4.8718,-1.0207,0.94787,-1.9417,-0.12759
-16.101,-10.413,-19.482,-10.577,-7.9085,-20.385,-6.8277,-10.692,-2.9487,-10.577,-7.9085,-18.511,-4.8025,-3.873,-10.363,-9.6795,-11.603,-4.8485,-2.8436,-5.8252,-3.9553
-18.931,-10.413,-20.452999,-11.538,-7.9085,-22.308001,-8.7601,-11.659,-2.9487,-11.538,-7.9085,-20.452999,-1.9589,-1.0159,-9.4155,-7.7564,-12.564,-1.0207,-1.8957,-1.9417,-1.0845
-11.384,-6.6032,-14.628,-8.6538,-5.9477,-14.615,-8.7601,-6.8277,-0.0641,-8.6538,-5.9477,-14.628,-1.9589,1.8413,-1.8325,-1.9872,-10.641,-4.8485,-1.8957,8.7379,-2.9984
-6.6667,-0.88889,-7.8317,-1.9231,-1.0458,-5.0,-2.963,-1.9968,-1.9872,-1.9231,-1.0458,-5.89,1.8325,4.6984,0.06319,-1.0256,-8.7179,1.8501,-1.8957,11.65,-1.0845
-7.6101,2.9206,-3.9482,1.9231,0.91503,0.76923,0.90177,-0.06441,2.8205,1.9231,0.91503,0.90615,1.8325,2.7937,-4.6761,-1.0256,-8.7179,4.7209,-0.94787,-1.9417,-1.0845
0.8805,7.6825,3.8188,9.6154,8.7582,12.308,8.6312,5.7327,5.7051,9.6154,8.7582,11.586,-3.8547,-3.873,-4.6761,-1.9872,-6.7949,3.764,2.8436,-3.8835,2.7432
6.5409,6.7302,5.7605,12.5,9.7386,16.153999,7.6651,9.5974,6.6667,12.5,9.7386,13.528,-4.8025,-7.6825,-1.8325,-2.9487,-5.8333,3.764,3.7915,0.97087,1.7863
6.5409,4.8254,5.7605,13.462,9.7386,11.346,9.5974,8.6312,1.859,13.462,9.7386,10.615,-9.5419,-7.6825,-2.7804,-4.8718,-3.9103,5.6778,0.0,-2.9126,-2.9984
3.7107,1.0159,2.8479,11.538,5.817,7.5,2.8341,12.496,3.7821,11.538,5.817,4.7896,-13.333,-3.873,-4.6761,-5.8333,-3.9103,1.8501,0.0,-6.7961,-4.9123
6.5409,-1.8413,1.877,11.538,8.7582,6.5385,3.8003,7.6651,8.5897,11.538,8.7582,5.7605,-8.594,-3.873,-3.7283,-6.7949,-3.9103,2.807,1.8957,-4.8544,-5.8692
3.7107,-1.8413,-0.06472,10.577,10.719,5.5769,5.7327,5.7327,10.513,10.577,10.719,4.7896,-1.9589,-1.9683,-3.7283,-4.8718,-3.9103,7.5917,3.7915,-3.8835,-4.9123
-1.9497,-2.7937,-3.9482,8.6538,9.7386,2.6923,3.8003,4.7665,8.5897,8.6538,9.7386,3.8188,-3.8547,-0.06349,-7.5197,-4.8718,-7.7564,5.6778,2.8436,-2.9126,-2.0415
-3.8365,-3.746,-3.9482,6.7308,8.7582,0.76923,1.868,1.868,5.7051,6.7308,8.7582,1.877,-4.8025,-9.5873,-8.4676,-3.9103,-9.6795,-2.9346,1.8957,-2.9126,3.7002
-13.27,-6.6032,-8.8026,3.8462,6.7974,-7.8846,-1.0306,-3.9291,2.8205,3.8462,6.7974,-2.9773,-6.6983,-7.6825,-13.207,-8.7179,-13.526,-10.59,-0.94787,-6.7961,-1.0845
-17.987,-9.4603,-12.686,1.9231,5.817,-14.615,-0.06441,-7.7939,4.7436,1.9231,5.817,-7.8317,-9.5419,-5.7778,-16.997999,-13.526,-18.333,-8.6762,-1.8957,-8.7379,-8.74
-12.327,-4.6984,-11.715,2.8846,6.7974,-7.8846,4.7665,-1.9968,4.7436,2.8846,6.7974,-4.9191,-4.8025,-1.9683,-13.207,-13.526,-16.41,1.8501,-2.8436,-7.767,-12.568
-2.8931,0.06349,-5.89,5.7692,10.719,-1.1538,7.6651,-0.06441,9.5513,5.7692,10.719,1.877,-4.8025,-4.8254,-6.5719,-10.641,-9.6795,5.6778,0.94787,-2.9126,-6.8262
1.8239,2.9206,-0.06472,5.7692,8.7582,3.6538,6.6989,3.8003,11.474,5.7692,8.7582,4.7896,-4.8025,-6.7302,-2.7804,-6.7949,-3.9103,-1.9777,2.8436,-4.8544,-2.9984
4.6541,4.8254,3.8188,7.6923,9.7386,3.6538,7.6651,1.868,8.5897,7.6923,9.7386,5.7605,-1.0111,-1.0159,-0.88468,-1.0256,1.859,1.8501,1.8957,-8.7379,-0.12759
4.6541,2.9206,4.7896,4.8077,5.817,1.7308,1.868,0.90177,5.7051,4.8077,5.817,1.877,-3.8547,-1.0159,2.9068,0.89744,5.7051,2.807,1.8957,-4.8544,2.7432
8.4277,-0.88889,4.7896,1.9231,2.8758,0.76923,-2.963,-0.06441,0.89744,1.9231,2.8758,-1.0356,-5.7504,-2.9206,6.6983,1.859,7.6282,0.89314,0.0,0.97087,1.7863
2.7673,-4.6984,0.90615,0.0,-2.0261,-5.0,-8.7601,-2.963,-1.9872,0.0,-2.0261,-5.89,-1.0111,-0.06349,6.6983,1.859,6.6667,-1.0207,-0.94787,2.9126,0.82935
2.7673,-2.7937,0.90615,2.8846,2.8758,-1.1538,-0.06441,-0.06441,-1.0256,2.8846,2.8758,-1.0356,-1.0111,-2.9206,4.8025,4.7436,6.6667,1.8501,0.0,1.9417,5.614
6.5409,2.9206,4.7896,5.7692,7.7778,4.6154,5.7327,0.90177,4.7436,5.7692,7.7778,5.7605,3.7283,4.6984,7.6461,6.6667,6.6667,-1.9777,2.8436,5.8252,3.7002
1.8239,5.7778,5.7605,6.7308,10.719,6.5385,11.53,-0.06441,9.5513,6.7308,10.719,9.644,5.624,10.413,2.9068,7.6282,3.7821,2.807,6.6351,2.9126,7.5279
-7.6101,6.7302,2.8479,7.6923,9.7386,7.5,14.428,4.7665,10.513,7.6923,9.7386,11.586,1.8325,5.6508,-6.5719,5.7051,-1.9872,-1.9777,4.7393,-1.9417,9.4418
-10.44,5.7778,1.877,8.6538,11.699,6.5385,14.428,2.8341,9.5513,8.6538,11.699,11.586,1.8325,6.6032,-10.363,3.7821,-1.9872,-1.0207,5.6872,-7.767,4.6571
-7.6101,5.7778,1.877,6.7308,8.7582,1.7308,11.53,-0.06441,7.6282,6.7308,8.7582,6.7314,4.6761,7.5556,-5.624,5.7051,1.859,-2.9346,6.6351,-5.8252,10.399
-1.9497,5.7778,2.8479,2.8846,6.7974,0.76923,8.6312,1.868,6.6667,2.8846,6.7974,2.8479,6.5719,6.6032,0.06319,7.6282,6.6667,0.89314,5.6872,0.0,10.399
-1.0063,0.06349,-1.0356,0.0,2.8758,-4.0385,3.8003,-4.8953,3.7821,0.0,2.8758,-2.0065,-0.06319,1.8413,0.06319,-1.9872,1.859,4.7209,0.0,0.0,-4.9123
-0.06289,-1.8413,-3.9482,-0.96154,0.91503,-5.0,1.868,-4.8953,-0.0641,-0.96154,0.91503,-4.9191,-0.06319,-0.06349,0.06319,-6.7949,-1.0256,-1.9777,-2.8436,1.9417,-4.9123
5.5975,1.0159,-0.06472,0.96154,4.8366,-3.0769,1.868,-1.9968,2.8205,0.96154,4.8366,-3.9482,5.624,-1.0159,6.6983,-1.0256,3.7821,-1.0207,0.94787,9.7087,4.6571
8.4277,0.06349,-1.0356,2.8846,2.8758,1.7308,-3.9291,4.7665,2.8205,2.8846,2.8758,-3.9482,-5.7504,-12.444,5.7504,-2.9487,2.8205,-3.8915,0.94787,4.8544,6.571
8.4277,-2.7937,-1.0356,4.8077,2.8758,1.7308,-2.963,2.8341,-0.0641,4.8077,2.8758,-2.0065,-2.9068,-2.9206,6.6983,-5.8333,0.89744,2.807,-1.8957,2.9126,1.7863
6.5409,-1.8413,-0.06472,5.7692,4.8366,4.6154,-0.06441,1.868,2.8205,5.7692,4.8366,1.877,3.7283,6.6032,4.8025,-4.8718,-1.0256,2.807,-2.8436,0.97087,-9.697
5.5975,0.06349,1.877,7.6923,7.7778,6.5385,3.8003,1.868,2.8205,7.6923,7.7778,5.7605,-1.0111,0.88889,2.9068,-1.9872,-0.0641,4.7209,-2.8436,-0.97087,-7.7831
8.4277,4.8254,7.7023,4.8077,3.8562,8.4615,2.8341,4.7665,-0.0641,4.8077,3.8562,7.7023,0.88468,-0.06349,9.5419,3.7821,7.6282,6.6348,-0.94787,7.767,1.7863
10.314,9.5873,12.557,3.8462,2.8758,6.5385,4.7665,1.868,-1.9872,3.8462,2.8758,7.7023,8.4676,6.6032,12.385,10.513,13.397,6.6348,0.94787,10.68,5.614
8.4277,14.349,13.528,2.8846,3.8562,4.6154,10.564,-0.06441,0.89744,2.8846,3.8562,7.7023,4.6761,-0.06349,9.5419,14.359,12.436,1.8501,3.7915,2.9126,14.226
6.5409,9.5873,8.6731,1.9231,3.8562,2.6923,6.6989,-0.06441,1.859,1.9231,3.8562,5.7605,3.7283,-1.0159,7.6461,9.5513,8.5897,4.7209,1.8957,5.8252,8.4848
5.5975,4.8254,5.7605,1.9231,0.91503,4.6154,0.90177,0.90177,0.89744,1.9231,0.91503,4.7896,9.4155,8.5079,8.594,5.7051,7.6282,5.6778,-0.94787,11.65,-2.9984
3.7107,2.9206,4.7896,0.96154,1.8954,3.6538,1.868,2.8341,-0.0641,0.96154,1.8954,4.7896,4.6761,6.6032,7.6461,7.6282,7.6282,4.7209,0.94787,12.621,4.6571
-1.0063,1.0159,3.8188,-0.96154,-1.0458,-0.19231,0.90177,-2.963,0.89744,-0.96154,-1.0458,2.8479,-0.06319,-1.9683,2.9068,6.6667,6.6667,-0.0638,0.94787,3.8835,5.614
0.8805,-1.8413,4.7896,0.0,0.91503,2.6923,0.90177,-3.9291,-0.0641,0.0,0.91503,5.7605,3.7283,4.6984,1.0111,3.7821,6.6667,-4.8485,-0.94787,-3.8835,0.82935
0.8805,-5.6508,1.877,0.0,-0.06536,2.6923,-1.9968,-3.9291,-1.9872,0.0,-0.06536,3.8188,4.6761,5.6508,-0.88468,2.8205,4.7436,-1.9777,-2.8436,-0.97087,-1.0845
-2.8931,-4.6984,-2.0065,0.0,-0.06536,-0.19231,-1.9968,-4.8953,-1.0256,0.0,-0.06536,-0.06472,5.624,2.7937,-2.7804,4.7436,2.8205,-0.0638,0.0,-1.9417,6.571
-1.0063,0.06349,-1.0356,0.0,1.8954,-1.1538,2.8341,-2.963,0.89744,0.0,1.8954,-0.06472,1.8325,3.746,-2.7804,0.89744,0.89744,-1.0207,3.7915,-1.9417,4.6571
-3.8365,1.9683,-2.0065,-0.96154,-0.06536,-3.0769,1.868,-1.9968,2.8205,-0.96154,-0.06536,-2.0065,-1.9589,-0.06349,-1.8325,-3.9103,-1.9872,-2.9346,2.8436,-1.9417,-2.9984
-2.8931,1.9683,-2.0065,-0.96154,-0.06536,-4.0385,0.90177,-2.963,0.89744,-0.96154,-0.06536,-2.9773,-4.8025,-2.9206,1.0111,-2.9487,-1.0256,-2.9346,2.8436,0.97087,-2.9984
