C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
0.88468,-1.8413,-5.8537,0.0,3.9409,1.6911,0.0,0.90615,1.877,0.0,3.9409,-1.9608,0.0,0.88889,-3.7283,-2.8986,-4.7665,0.83736,-1.8413,1.9608,-4.9597
-0.06319,-0.88889,-6.8293,0.0,1.9704,-5.1382,-1.9324,-2.9773,-2.0065,0.0,1.9704,-4.902,3.8095,7.5556,-1.8325,1.9324,-0.90177,-3.9936,-2.7937,5.8824,5.6683
-2.9068,0.06349,-5.8537,-2.9412,-3.9409,-7.0894,-4.8309,-6.8608,-4.9191,-2.9412,-3.9409,-6.8627,2.8571,7.5556,0.06319,3.8647,0.06441,0.83736,-0.88889,5.8824,9.533
2.7804,6.7302,0.97561,-4.902,-0.98522,0.71545,-0.96618,-1.0356,-1.0356,-4.902,-0.98522,0.0,6.6667,11.365,8.594,9.6618,6.8277,8.5668,2.9206,11.765,21.127001
4.6761,4.8254,0.97561,-1.9608,-3.9409,1.6911,-2.8986,-2.0065,-2.0065,-1.9608,-3.9409,0.0,7.619,10.413,11.438,8.6957,7.7939,8.5668,0.06349,10.784,16.296
6.5719,4.8254,1.9512,1.9608,-1.9704,-1.2358,0.0,0.90615,-2.0065,1.9608,-1.9704,0.0,8.5714,8.5079,13.333,7.7295,9.7262,6.6345,1.0159,8.8235,15.33
1.8325,3.873,0.97561,-7.8431,-3.9409,-5.1382,0.0,-2.0065,-2.9773,-7.8431,-3.9409,-1.9608,4.7619,2.7937,8.594,4.8309,7.7939,0.83736,1.0159,1.9608,10.499
-0.06319,1.9683,0.97561,-4.902,-0.98522,-1.2358,2.8986,-3.9482,-3.9482,-4.902,-0.98522,1.9608,1.9048,-1.9683,4.8025,0.96618,3.9291,-1.095,-0.88889,-1.9608,-0.12882
1.8325,4.8254,4.878,9.8039,2.9557,4.6179,9.6618,0.90615,-0.06472,9.8039,2.9557,7.8431,0.0,0.88889,2.9068,1.9324,3.9291,-1.095,-2.7937,-3.9216,0.83736
-1.9589,2.9206,0.97561,10.784,1.9704,4.6179,9.6618,0.90615,2.8479,10.784,1.9704,6.8627,-6.6667,-4.8254,-5.624,-1.9324,-1.868,-4.9597,0.06349,-8.8235,-5.9259
-2.9068,1.0159,-0.97561,5.8824,2.9557,0.71545,3.8647,2.8479,2.8479,5.8824,2.9557,2.9412,-8.5714,-5.7778,-7.5197,-3.8647,-4.7665,-2.0612,0.06349,-8.8235,-9.7907
-3.8547,-0.88889,-0.97561,12.745,12.808,1.6911,3.8647,6.7314,5.7605,12.745,12.808,3.9216,-7.619,-4.8254,-10.363,-5.7971,-6.6989,-0.12882,-0.88889,-11.765,-5.9259
-11.438,-9.4603,-7.8049,5.8824,7.8818,-2.2114,-2.8986,0.90615,0.90615,5.8824,7.8818,-2.9412,-11.429,-8.6349,-19.841999,-13.527,-15.395,-10.757,-6.6032,-14.706,-11.723
-12.385,-10.413,-6.8293,1.9608,2.9557,-3.187,-4.8309,-2.0065,0.90615,1.9608,2.9557,-2.9412,-9.5238,-5.7778,-17.945999,-13.527,-15.395,-9.7907,-5.6508,-7.8431,-9.7907
-6.6983,-4.6984,-1.9512,4.902,5.9113,-0.26016,-0.96618,-1.0356,4.7896,4.902,5.9113,0.98039,-4.7619,-1.9683,-10.363,-6.7633,-8.6312,-3.9936,2.9206,0.0,0.83736
1.8325,-0.88889,1.9512,-0.98039,6.8966,4.6179,3.8647,0.90615,7.7023,-0.98039,6.8966,3.9216,2.8571,1.8413,1.9589,0.0,-0.90177,-0.12882,4.8254,9.8039,0.83736
6.5719,0.06349,3.9024,4.902,7.8818,3.6423,5.7971,1.877,6.7314,4.902,7.8818,3.9216,8.5714,1.8413,10.49,1.9324,4.8953,8.5668,1.0159,15.686,-2.0612
10.363,1.0159,5.8537,8.8235,8.867,4.6179,4.8309,5.7605,5.7605,8.8235,8.867,3.9216,12.381,1.8413,17.125,2.8986,9.7262,11.465,-0.88889,19.608,-3.9936
14.155,5.7778,8.7805,8.8235,11.823,8.5203,8.6957,7.7023,8.6731,8.8235,11.823,7.8431,11.429,1.8413,19.968,4.8309,12.625,14.364,2.9206,17.646999,-4.9597
11.311,7.6825,8.7805,11.765,11.823,5.5935,9.6618,6.7314,8.6731,11.765,11.823,8.8235,6.6667,-0.06349,17.125,3.8647,10.692,13.398,6.7302,12.745,-0.12882
2.7804,5.7778,2.9268,4.902,6.8966,-0.26016,9.6618,0.90615,5.7605,4.902,6.8966,7.8431,-1.9048,-11.492,4.8025,-4.8309,1.0306,7.6006,4.8254,1.9608,-6.8921
-8.594,1.9683,-4.878,-3.9216,2.9557,-6.1138,7.7295,-3.9482,6.7314,-3.9216,2.9557,3.9216,-14.286,-21.016001,-11.311,-12.56,-10.564,-3.0274,4.8254,-17.646999,-11.723
-12.385,1.9683,-7.8049,-2.9412,4.9261,-3.187,10.628,-2.0065,10.615,-2.9412,4.9261,4.902,-18.094999,-16.254,-17.945999,-12.56,-15.395,-7.8583,9.5873,-22.549,-3.0274
-16.177,-2.7937,-14.634,1.9608,6.8966,-1.2358,7.7295,-1.0356,8.6731,1.9608,6.8966,2.9412,-17.143,-16.254,-24.580999,-15.459,-20.225,-15.588,3.873,-28.431,-14.622
-15.229,-2.7937,-13.659,8.8235,10.837,-2.2114,4.8309,-0.06472,8.6731,8.8235,10.837,2.9412,-10.476,-9.5873,-20.790001,-10.628,-15.395,-14.622,2.9206,-26.471001,-17.52
-11.438,1.0159,-6.8293,0.98039,6.8966,-6.1138,0.96618,-2.9773,6.7314,0.98039,6.8966,0.98039,-0.95238,5.6508,-10.363,0.96618,-4.7665,-12.689,4.8254,-16.667,-4.9597
-10.49,-0.88889,-4.878,-3.9216,0.98522,-10.016,-4.8309,-8.8026,-0.06472,-3.9216,0.98522,-4.902,3.8095,8.5079,-5.624,5.7971,0.06441,-10.757,2.9206,-7.8431,2.7697
-4.8025,-2.7937,-2.9268,-8.8235,-5.9113,-10.016,-8.6957,-8.8026,-3.9482,-8.8235,-5.9113,-8.8235,7.619,8.5079,3.8547,7.7295,3.9291,0.83736,1.0159,7.8431,8.5668
-2.9068,-5.6508,-6.8293,-9.8039,-10.837,-9.0407,-12.56,-9.7735,-7.8317,-9.8039,-10.837,-13.725,9.5238,9.4603,7.6461,6.7633,4.8953,0.83736,-0.88889,12.745,10.499
-3.8547,-6.6032,-7.8049,-6.8627,-11.823,-11.967,-14.493,-8.8026,-11.715,-6.8627,-11.823,-15.686,9.5238,7.5556,9.5419,6.7633,5.8615,-4.9597,-2.7937,12.745,12.432
4.6761,0.06349,2.9268,-3.9216,-3.9409,-7.0894,-8.6957,-2.9773,-4.9191,-3.9216,-3.9409,-7.8431,13.333,13.27,16.177,13.527,13.591,5.6683,0.06349,18.627001,13.398
6.5719,2.9206,8.7805,-9.8039,-6.8966,-8.065,-6.7633,-4.9191,-3.9482,-9.8039,-6.8966,-6.8627,13.333,13.27,15.229,13.527,15.523,5.6683,1.0159,14.706,10.499
3.7283,1.9683,4.878,-8.8235,-11.823,-8.065,-9.6618,-5.89,-7.8317,-8.8235,-11.823,-9.8039,5.7143,4.6984,8.594,7.7295,7.7939,0.83736,0.06349,8.8235,9.533
2.7804,3.873,0.97561,0.98039,-4.9261,-3.187,-2.8986,1.877,-3.9482,0.98039,-4.9261,-6.8627,0.0,1.8413,1.9589,3.8647,1.9968,3.7359,1.9683,0.98039,13.398
0.88468,2.9206,-1.9512,1.9608,0.98522,2.6667,0.96618,5.7605,-0.06472,1.9608,0.98522,-2.9412,-8.5714,-6.7302,-4.6761,-1.9324,-4.7665,6.6345,1.9683,-6.8627,6.6345
3.7283,1.0159,2.9268,7.8431,10.837,11.447,6.7633,8.6731,3.8188,7.8431,10.837,7.8431,-14.286,-15.302,-10.363,-7.7295,-9.5974,0.83736,-0.88889,-9.8039,-4.9597
6.5719,1.9683,9.7561,14.706,14.778,17.301001,11.594,13.528,6.7314,14.706,14.778,16.667,-17.143,-16.254,-13.207,-8.6957,-10.564,1.8035,-1.8413,-11.765,-9.7907
6.5719,5.7778,12.683,18.627001,12.808,15.35,12.56,13.528,5.7605,18.627001,12.808,17.646999,-14.286,-10.54,-13.207,-4.8309,-7.6651,3.7359,0.06349,-12.745,-4.9597
4.6761,7.6825,8.7805,13.725,6.8966,10.472,11.594,9.644,5.7605,13.725,6.8966,14.706,-8.5714,-5.7778,-9.4155,-1.9324,-3.8003,2.7697,0.06349,-9.8039,-1.095
2.7804,6.7302,5.8537,14.706,8.867,9.4959,13.527,9.644,5.7605,14.706,8.867,12.745,-3.8095,-4.8254,-4.6761,-0.96618,0.06441,2.7697,1.0159,-7.8431,0.83736
5.624,3.873,5.8537,9.8039,11.823,10.472,10.628,13.528,6.7314,9.8039,11.823,10.784,5.7143,3.746,4.8025,2.8986,5.8615,5.6683,-0.88889,-1.9608,-2.0612
5.624,-0.88889,3.9024,9.8039,12.808,7.5447,6.7633,10.615,6.7314,9.8039,12.808,8.8235,14.286,8.5079,12.385,3.8647,10.692,2.7697,0.06349,5.8824,-3.9936
-0.06319,-4.6984,-1.9512,4.902,5.9113,-1.2358,0.0,2.8479,1.877,4.902,5.9113,0.98039,17.143,10.413,14.281,1.9324,8.7601,-0.12882,-0.88889,11.765,-2.0612
-8.594,-8.5079,-10.732,-5.8824,-5.9113,-11.967,-10.628,-5.89,-6.8608,-5.8824,-5.9113,-8.8235,14.286,7.5556,10.49,0.0,3.9291,0.83736,-3.746,14.706,3.7359
-11.438,-9.4603,-15.61,-3.9216,-8.867,-14.894,-12.56,-10.744,-9.7735,-3.9216,-8.867,-14.706,7.619,2.7937,6.6983,-2.8986,-1.868,0.83736,-1.8413,13.725,2.7697
-13.333,-15.175,-18.537001,-13.725,-12.808,-16.846001,-15.459,-13.657,-8.8026,-13.725,-12.808,-17.646999,0.0,-3.873,-1.8325,-9.6618,-8.6312,-3.0274,-4.6984,8.8235,-1.095
-7.6461,-16.127001,-13.659,-19.608,-10.837,-10.992,-13.527,-7.8317,-8.8026,-19.608,-10.837,-12.745,-2.8571,-8.6349,-4.6761,-10.628,-9.5974,2.7697,-9.4603,7.8431,-5.9259
-0.06319,-9.4603,-6.8293,-9.8039,-10.837,-3.187,-8.6957,-3.9482,-12.686,-9.8039,-10.837,-6.8627,-1.9048,-4.8254,-3.7283,-6.7633,-7.6651,4.7021,-9.4603,11.765,-2.0612
2.7804,-1.8413,-1.9512,-7.8431,-8.867,-0.26016,-3.8647,-0.06472,-12.686,-7.8431,-8.867,-2.9412,-5.7143,-5.7778,-4.6761,-3.8647,-6.6989,10.499,-7.5556,6.8627,-0.12882
9.4155,10.54,7.8049,1.9608,-1.9704,5.5935,2.8986,8.6731,-3.9482,1.9608,-1.9704,5.8824,-2.8571,-2.9206,-0.88468,4.8309,0.06441,14.364,-1.8413,1.9608,-1.095
12.259,16.254,12.683,5.8824,-2.9557,10.472,3.8647,4.7896,-2.9773,5.8824,-2.9557,9.8039,0.0,-1.0159,1.0111,8.6957,3.9291,9.533,1.0159,1.9608,-1.095
20.790001,20.063,22.438999,2.9412,0.0,17.301001,11.594,7.7023,-2.9773,2.9412,0.0,17.646999,9.5238,6.6032,11.438,15.459,12.625,16.296,1.0159,10.784,3.7359
29.320999,20.063,31.219999,8.8235,9.8522,26.080999,20.290001,17.410999,1.877,8.8235,9.8522,27.451,19.048,12.317,19.968,19.323999,21.32,16.296,-0.88889,16.667,5.6683
33.112,19.111,30.243999,15.686,12.808,30.959,21.256001,22.264999,7.7023,15.686,12.808,28.431,21.905001,19.937,25.656,21.256001,26.150999,15.33,-2.7937,18.627001,-1.095
28.372999,16.254,25.365999,16.667,12.808,27.056999,23.188,20.323999,6.7314,16.667,12.808,25.49,22.857,18.032,24.708,21.256001,26.150999,14.364,-1.8413,13.725,2.7697
16.051001,13.397,19.511999,14.706,11.823,18.275999,18.357,13.528,5.7605,14.706,11.823,20.587999,17.143,13.27,17.125,17.391001,19.388,3.7359,-1.8413,6.8627,-0.12882
