C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
2.7804,-3.7915,-0.12945,-4.8953,-0.06441,-6.7949,-1.9777,-5.8054,-3.8647,-4.8953,-0.06441,-3.0569,5.6778,3.8278,4.7847,2.807,5.5769,2.8708,0.95238,2.8341,2.807
-5.7504,-7.5829,-5.9547,-7.7939,-1.9968,-9.6795,-4.8485,-9.6332,-4.8309,-7.7939,-1.9968,-7.935,2.807,1.9139,0.95694,-1.0207,2.6923,-3.8278,-5.7143,-1.0306,-0.0638
-10.49,-1.8957,-2.0712,-2.963,3.8003,-4.8718,0.89314,-3.8915,0.0,-2.963,3.8003,-2.0813,0.89314,1.9139,-1.9139,0.89314,1.7308,-4.7847,-2.8571,-0.06441,2.807
-10.49,1.8957,0.84142,-0.06441,5.7327,-0.0641,3.764,1.8501,1.9324,-0.06441,5.7327,2.7967,-2.9346,0.0,-5.7416,2.807,-1.1538,-1.9139,1.9048,-0.06441,2.807
-1.0111,7.5829,3.754,4.7665,7.6651,3.7821,8.5486,-1.0207,3.8647,4.7665,7.6651,5.7236,-2.9346,-0.95694,-2.8708,4.7209,-0.19231,-5.7416,1.9048,-2.963,1.8501
6.5719,9.4787,8.6084,7.6651,9.5974,4.7436,10.463,0.89314,6.7633,7.6651,9.5974,7.6748,-2.9346,0.0,1.9139,5.6778,1.7308,4.7847,7.619,-1.0306,3.764
10.363,8.5308,9.5793,3.8003,10.564,4.7436,10.463,1.8501,8.6957,3.8003,10.564,8.6504,-3.8915,-1.9139,4.7847,4.7209,2.6923,1.9139,11.429,0.90177,2.807
13.207,9.4787,11.521,6.6989,12.496,6.6667,12.376,2.807,9.6618,6.6989,12.496,9.626,-1.0207,0.0,6.6986,5.6778,3.6538,0.95694,2.8571,0.90177,1.8501
13.207,12.322,13.463,13.462,14.428,11.474,16.204,5.6778,17.391001,13.462,14.428,12.553,2.807,3.8278,10.526,7.5917,7.5,-1.9139,4.7619,2.8341,6.6348
9.4155,12.322,10.55,9.5974,12.496,10.513,13.333,6.6348,14.493,9.5974,12.496,11.577,6.6348,6.6986,11.483,11.419,10.385,-0.95694,3.8095,3.8003,6.6348
-0.06319,7.5829,3.754,1.868,6.6989,3.7821,5.6778,-1.0207,0.96618,1.868,6.6989,4.748,7.5917,7.6555,4.7847,11.419,8.4615,4.7847,3.8095,3.8003,3.764
-8.594,5.6872,-1.1003,0.90177,5.7327,-1.0256,4.7209,-1.0207,0.0,0.90177,5.7327,0.84553,2.807,2.8708,-2.8708,6.6348,3.6538,-1.9139,0.95238,5.7327,4.7209
-13.333,5.6872,-3.0421,1.868,8.6312,-4.8718,6.6348,-1.0207,6.7633,1.868,8.6312,-0.13008,-5.8054,-1.9139,-9.5694,4.7209,-1.1538,-1.9139,1.9048,-1.9968,4.7209
-10.49,3.7915,-3.0421,0.90177,5.7327,-4.8718,3.764,-5.8054,4.8309,0.90177,5.7327,-1.1057,-10.59,-2.8708,-10.526,3.764,-2.1154,-5.7416,5.7143,-9.7262,2.807
-8.594,1.8957,-4.9838,-0.06441,4.7665,-4.8718,0.89314,-7.7193,1.9324,-0.06441,4.7665,-2.0813,-10.59,-0.95694,-6.6986,3.764,-0.19231,-7.6555,5.7143,-8.7601,2.807
-2.9068,0.94787,-4.9838,-0.06441,2.8341,-4.8718,-1.9777,-4.8485,-0.96618,-0.06441,2.8341,-4.0325,-8.6762,-0.95694,-2.8708,2.807,0.76923,-7.6555,0.95238,-5.8615,0.89314
2.7804,0.0,-3.0421,-1.9968,3.8003,-1.9872,-0.0638,-1.9777,0.96618,-1.9968,3.8003,-1.1057,-2.9346,0.0,2.8708,3.764,2.6923,-6.6986,0.0,-0.06441,-0.0638
4.6761,-1.8957,-3.0421,-1.0306,2.8341,-1.0256,0.89314,0.89314,2.8986,-1.0306,2.8341,-0.13008,-1.0207,-1.9139,4.7847,-0.0638,1.7308,-0.95694,0.0,5.7327,-1.0207
4.6761,-1.8957,-1.1003,-1.9968,0.90177,-3.9103,-0.0638,-2.9346,0.0,-1.9968,0.90177,-1.1057,0.89314,-1.9139,6.6986,-1.0207,2.6923,4.7847,2.8571,10.564,-1.9777
5.624,0.0,1.8123,0.90177,1.868,-1.0256,1.8501,0.89314,-0.96618,0.90177,1.868,1.8211,5.6778,0.95694,9.5694,0.89314,6.5385,11.483,1.9048,8.6312,-1.0207
3.7283,0.94787,2.7832,7.6651,4.7665,2.8205,1.8501,7.5917,-0.96618,7.6651,4.7665,2.7967,2.807,0.0,6.6986,1.8501,6.5385,9.5694,-3.8095,2.8341,-1.9777
-2.9068,-1.8957,-1.1003,4.7665,2.8341,0.89744,-1.0207,5.6778,-2.8986,4.7665,2.8341,-1.1057,-4.8485,-5.7416,0.0,0.89314,1.7308,4.7847,-2.8571,-3.9291,-2.9346
-1.9589,0.94787,-0.12945,2.8341,1.868,-0.0641,-1.0207,4.7209,1.9324,2.8341,1.868,-2.0813,-3.8915,-4.7847,0.95694,1.8501,1.7308,-2.8708,2.8571,-3.9291,0.89314
2.7804,0.94787,-0.12945,4.7665,1.868,-1.0256,-1.0207,3.764,0.0,4.7665,1.868,-1.1057,-1.0207,-2.8708,1.9139,1.8501,0.76923,-6.6986,3.8095,0.90177,3.764
4.6761,2.8436,0.84142,0.90177,4.7665,1.859,2.807,1.8501,4.8309,0.90177,4.7665,1.8211,1.8501,1.9139,2.8708,2.807,0.76923,3.8278,4.7619,5.7327,4.7209
-1.9589,-2.8436,-2.0712,2.8341,2.8341,-0.0641,-0.0638,1.8501,-0.96618,2.8341,2.8341,-0.13008,-2.9346,-1.9139,-4.7847,-3.8915,-5.9615,8.6124,-1.9048,0.90177,0.89314
-4.8025,-3.7915,-3.0421,-0.06441,-1.9968,-1.9872,-1.9777,3.764,0.0,-0.06441,-1.9968,-2.0813,-7.7193,-6.6986,-8.6124,-7.7193,-8.8462,3.8278,-3.8095,-2.963,-2.9346
-8.594,-3.7915,-4.0129,-2.963,-3.9291,-4.8718,-2.9346,0.89314,-2.8986,-2.963,-3.9291,-4.0325,-9.6332,-6.6986,-10.526,-6.7624,-8.8462,-1.9139,-2.8571,-4.8953,-2.9346
-8.594,-0.94787,-2.0712,-1.9968,-1.9968,-2.9487,-1.0207,-0.0638,-1.9324,-1.9968,-1.9968,-2.0813,-6.7624,-1.9139,-9.5694,-1.0207,-5.9615,-3.8278,-3.8095,-5.8615,-1.9777
-8.594,1.8957,-0.12945,-3.9291,-1.0306,-1.9872,0.89314,-2.9346,-1.9324,-3.9291,-1.0306,-0.13008,-2.9346,1.9139,-7.6555,2.807,-3.0769,-2.8708,0.0,-2.963,2.807
