C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-3.8547,5.7778,1.9512,-1.9608,0.98522,-3.187,4.8309,-2.0065,4.7896,-1.9608,0.98522,-2.9412,-0.95238,11.365,-2.7804,9.6618,1.9968,-2.0612,6.7302,-5.8824,1.8035
-4.8025,-1.8413,-1.9512,0.98039,0.98522,-3.187,0.0,-0.06472,3.8188,0.98039,0.98522,-2.9412,-5.7143,1.8413,-5.624,2.8986,-3.8003,-4.9597,5.7778,-6.8627,8.5668
-4.8025,-8.5079,-6.8293,-0.98039,-0.98522,-3.187,-2.8986,-1.0356,1.877,-0.98039,-0.98522,-3.9216,-8.5714,-4.8254,-8.4676,-6.7633,-8.6312,-9.7907,3.873,-9.8039,7.6006
-5.7504,-13.27,-11.707,-5.8824,0.0,-3.187,-4.8309,-3.9482,-0.06472,-5.8824,0.0,-3.9216,-11.429,-9.5873,-7.5197,-15.459,-13.462,-2.0612,-0.88889,-12.745,-7.8583
-5.7504,-13.27,-14.634,-4.902,-1.9704,-4.1626,-4.8309,-5.89,1.877,-4.902,-1.9704,-5.8824,-14.286,-13.397,-7.5197,-19.323999,-15.395,2.7697,1.0159,-14.706,-6.8921
-6.6983,-14.222,-13.659,-3.9216,-0.98522,-4.1626,-5.7971,-2.9773,0.90615,-3.9216,-0.98522,-5.8824,-15.238,-20.063,-7.5197,-22.222,-17.327,-5.9259,2.9206,-12.745,-12.689
1.8325,-6.6032,-2.9268,1.9608,2.9557,6.5691,6.7633,4.7896,2.8479,1.9608,2.9557,4.902,-9.5238,-20.063,0.06319,-17.391001,-9.5974,-1.095,2.9206,-2.9412,-10.757
7.5197,1.9683,6.8293,9.8039,3.9409,6.5691,5.7971,0.90615,5.7605,9.8039,3.9409,8.8235,-4.7619,-11.492,5.7504,-7.7295,-0.90177,2.7697,2.9206,4.902,-3.0274
10.363,4.8254,9.7561,0.98039,1.9704,3.6423,4.8309,-0.06472,3.8188,0.98039,1.9704,6.8627,-2.8571,-7.6825,8.594,0.0,4.8953,2.7697,0.06349,9.8039,-4.9597
9.4155,7.6825,10.732,-8.8235,-8.867,4.6179,8.6957,-2.0065,0.90615,-8.8235,-8.867,6.8627,-0.95238,-1.9683,6.6983,5.7971,7.7939,-1.095,4.8254,-2.9412,-4.9597
