C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-0.12579,-20.190001,-16.26,-12.362,-11.111,-33.431,-17.391001,-14.879,-0.06472,-12.362,-11.111,-10.561,-10.111,-12.762,-3.6825,-18.035,-15.459,9.4872,-10.095,3.9216,-11.667
-7.673,-21.459999,-18.862,-23.365999,-12.418,-13.268,-12.882,2.5121,-19.482,-23.365999,-12.418,-12.541,-13.902,-15.302,-7.4921,-21.256001,-18.68,1.7949,-13.27,-3.9216,-12.308
-7.673,-22.73,-15.61,9.644,-6.5359,-6.7642,-12.238,14.106,-11.715,9.644,-6.5359,-9.901,-12.638,-13.397,-6.2222,-21.256001,-17.391001,7.5641,-9.4603,0.0,-12.308
-0.75472,-12.571,-10.407,7.055,4.5752,8.1951,-2.5765,1.868,-0.71197,7.055,4.5752,0.0,-10.742,-11.492,-5.5873,-16.747,-13.527,11.41,-14.54,1.9608,-7.8205
-2.0126,-24.0,-16.910999,-5.89,-7.8431,-6.7642,-16.747,1.2238,-4.5955,-5.89,-7.8431,-5.9406,-12.638,-16.570999,-7.4921,-20.612,-18.035,6.9231,-6.9206,-5.8824,-12.949
0.50314,-15.746,-12.358,10.939,-0.65359,6.2439,-2.5765,3.1562,-16.246,10.939,-0.65359,-1.3201,-3.7915,-7.0476,-3.0476,-15.459,-11.594,10.128,-5.0159,3.9216,-7.8205
6.7925,-11.937,-7.1545,-5.89,-3.9216,-0.91057,-7.0853,7.0209,-9.7735,-5.89,-3.9216,-2.6403,-3.1596,-5.1429,3.3016,-12.238,-7.7295,10.128,-5.6508,4.5752,-5.8974
0.50314,-11.302,-9.1057,14.822,4.5752,-2.2114,-7.7295,8.3092,5.7605,14.822,4.5752,-1.9802,-5.6872,-8.3175,-1.1429,-14.171,-10.306,1.7949,-3.746,0.65359,-8.4615
5.5346,-3.0476,-3.252,18.705999,12.418,10.797,14.815,10.886,-0.06472,18.705999,12.418,4.6205,-0.63191,-3.2381,2.0317,-7.0853,-4.5089,6.9231,-5.6508,3.9216,-6.5385
-0.75472,-10.032,-7.1545,1.877,4.5752,21.202999,-1.2882,5.7327,7.7023,1.877,4.5752,1.9802,-6.3191,-7.6825,-3.0476,-12.882,-12.238,10.128,-6.9206,0.65359,-9.1026
0.50314,-0.50794,-3.9024,8.9968,4.5752,21.854,-5.7971,19.903,13.528,8.9968,4.5752,0.0,-3.1596,-5.7778,-1.1429,-5.7971,-6.4412,6.2821,-3.746,1.9608,-2.6923
5.5346,3.9365,-1.3008,8.9968,8.4967,19.252001,10.306,11.53,14.175,8.9968,8.4967,1.3201,-1.2638,-3.2381,2.0317,-0.64412,-1.2882,6.2821,1.3333,2.6144,-3.3333
-7.673,-4.3175,-13.008,-10.421,-1.9608,-4.813,-2.5765,1.2238,-2.0065,-10.421,-1.9608,-14.521,-6.951,-8.9524,-7.4921,-8.3736,-10.95,6.2821,0.69841,-1.3072,-5.8974
-9.5597,-1.7778,-12.358,-0.71197,0.0,-21.724001,-5.153,7.0209,1.2298,-0.71197,0.0,-16.502001,-3.7915,-7.0476,-4.3175,-0.64412,-5.7971,8.2051,7.0476,1.3072,-2.6923
-14.591,-2.4127,-16.910999,1.2298,3.9216,-1.561,-7.0853,1.2238,5.7605,1.2298,3.9216,-13.861,-8.8468,-7.0476,-6.2222,-3.8647,-9.6618,1.7949,1.3333,1.3072,-3.9744
-17.736,0.12698,-16.26,-9.7735,1.9608,-15.87,-1.9324,5.0886,10.291,-9.7735,1.9608,-14.521,-3.1596,-0.06349,-10.667,-0.64412,-10.306,-5.2564,12.762,-3.268,5.641
-17.107,2.0317,-15.61,3.1715,3.268,-15.22,7.0853,-7.1498,10.291,3.1715,3.268,-11.881,-10.111,-5.7778,-13.206,0.64412,-9.6618,0.51282,11.492,-13.072,3.0769
-8.3019,7.746,-7.1545,5.1133,2.6144,-0.91057,1.2882,4.4444,15.469,5.1133,2.6144,-7.9208,-1.8957,0.57143,-2.4127,8.3736,-0.64412,0.51282,11.492,-0.65359,9.4872
1.761,6.4762,0.0,5.1133,6.5359,-0.26016,-1.9324,5.0886,8.9968,5.1133,6.5359,-3.9604,5.6872,5.0159,3.9365,10.95,3.2206,5.0,12.127,5.2288,9.4872
-3.8994,3.9365,-4.5528,-11.715,-9.1503,15.35,-7.7295,1.2238,3.1715,-11.715,-9.1503,-7.2607,0.0,2.4762,0.12698,9.0177,0.64412,1.1538,5.7778,-1.9608,6.9231
-3.2704,1.3968,-4.5528,3.1715,2.6144,-10.667,7.7295,3.8003,-9.7735,3.1715,2.6144,-4.6205,0.63191,5.0159,0.12698,7.7295,1.2882,0.51282,12.762,-1.3072,14.615
-1.3836,0.7619,-3.252,-1.3592,0.0,-27.577,-4.5089,4.4444,10.291,-1.3592,0.0,-3.9604,0.0,1.8413,0.12698,3.8647,-0.64412,4.359,1.3333,-3.268,3.7179
-2.6415,-5.5873,-1.3008,-0.71197,-1.9608,16.65,-7.7295,0.57971,-9.7735,-0.71197,-1.9608,-1.9802,0.63191,3.1111,-3.0476,1.9324,-1.9324,-3.3333,0.06349,-2.6144,3.0769
5.5346,0.7619,4.5528,9.644,-2.6144,-2.2114,-3.8647,2.5121,-5.2427,9.644,-2.6144,2.6403,5.0553,8.1905,2.6667,7.7295,3.2206,1.7949,3.873,-1.3072,9.4872
3.6478,-1.7778,0.0,-10.421,-0.65359,-5.4634,-10.306,-9.7262,-2.6537,-10.421,-0.65359,-0.66007,3.1596,5.0159,-0.50794,3.8647,0.0,3.7179,-2.4762,-1.3072,5.641
1.1321,2.0317,0.0,1.2298,1.9608,19.252001,-4.5089,6.3768,-16.893,1.2298,1.9608,-0.66007,5.0553,4.381,-1.7778,4.5089,0.0,3.0769,-5.0159,1.9608,5.0
-3.8994,-3.6825,-5.2033,6.4078,1.3072,1.6911,-0.64412,8.3092,2.5243,6.4078,1.3072,1.9802,-1.2638,2.4762,-9.3968,-3.8647,-7.7295,-0.76923,-4.381,-5.8824,1.1538
-8.3019,-8.127,-10.407,5.7605,1.3072,-11.317,2.5765,3.8003,-3.9482,5.7605,1.3072,-0.66007,-7.5829,-6.4127,-17.016001,-12.882,-16.747,-2.0513,-5.6508,-6.5359,-5.8974
-9.5597,5.8413,-1.3008,11.586,15.686,14.049,31.562,11.53,5.7605,11.586,15.686,13.861,-6.951,-4.5079,-19.556,-6.4412,-12.882,-3.9744,-4.381,-6.5359,-5.2564
