C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-1.9589,-5.6508,-1.8862,-22.438999,-11.823,-4.0976,-4.8309,-14.628,8.7154,-22.438999,-11.823,-6.8966,3.8095,-1.9683,2.9206,-3.8462,2.963,0.83736,-1.7694,4.9261,-4.9359
-2.9068,0.06349,-0.91057,-19.511999,-17.733999,-8.9756,-3.8647,-14.628,6.7642,-19.511999,-17.733999,-7.8818,4.7619,2.7937,2.9206,2.8846,4.8953,-1.095,-4.613,0.98522,2.7564
-6.6983,2.9206,-0.91057,-16.584999,-15.764,-14.829,-3.8647,-9.7735,8.7154,-16.584999,-15.764,-8.867,4.7619,4.6984,1.9683,4.8077,5.8615,1.8035,2.0221,2.9557,3.7179
-8.594,4.8254,0.06504,-21.462999,-14.778,-14.829,-2.8986,-15.599,9.6911,-21.462999,-14.778,-7.8818,3.8095,8.5079,1.9683,7.6923,6.8277,-3.0274,10.553,4.9261,6.6026
-10.49,2.9206,-1.8862,-24.389999,-18.719,-15.805,-0.96618,-17.540001,6.7642,-24.389999,-18.719,-7.8818,-0.95238,5.6508,-0.88889,6.7308,4.8953,-4.9597,4.8657,-3.9409,7.5641
-12.385,3.873,-0.91057,-27.316999,-22.66,-18.732,-0.96618,-20.452999,6.7642,-27.316999,-22.66,-6.8966,-2.8571,6.6032,-1.8413,7.6923,4.8953,-8.8245,-4.613,-9.8522,7.5641
-8.594,1.9683,0.06504,-31.219999,-16.749001,-10.927,0.0,-35.015999,4.813,-31.219999,-16.749001,-4.9261,-4.7619,3.746,-2.7937,5.7692,2.963,-9.7907,2.97,-7.8818,5.641
-14.281,-3.746,-4.813,-37.073002,-16.749001,-20.683001,-4.8309,-27.249001,5.7886,-37.073002,-16.749001,-9.8522,-10.476,-1.9683,-7.5556,-0.96154,-2.8341,-11.723,9.6051,-9.8522,3.7179
-19.968,-2.7937,-6.7642,-33.171001,-18.719,-27.511999,-9.6618,-16.57,3.8374,-33.171001,-18.719,-12.808,-15.238,-1.9683,-11.365,-1.9231,-5.7327,-13.655,5.8136,-12.808,5.641
-20.916,-0.88889,-7.7398,-29.268,-20.690001,-30.438999,-7.7295,-22.395,1.8862,-29.268,-20.690001,-13.793,-17.143,-1.9683,-13.27,-1.9231,-6.6989,-20.419001,3.9179,-15.764,8.5256
-19.021,-3.746,-8.7154,-32.195,-19.704,-25.561001,-6.7633,-25.306999,-0.06504,-32.195,-19.704,-14.778,-16.190001,-1.9683,-15.175,-6.7308,-8.6312,-19.452,2.0221,-16.749001,3.7179
-17.125,-4.6984,-8.7154,-30.243999,-18.719,-19.707001,-7.7295,-26.278,-1.0407,-30.243999,-18.719,-13.793,-14.286,-5.7778,-15.175,-9.6154,-9.5974,-13.655,6.7615,-15.764,-2.0513
-19.021,-3.746,-10.667,-32.195,-27.586,-21.659,-5.7971,-26.278,-6.8943,-32.195,-27.586,-14.778,-12.381,-8.6349,-15.175,-9.6154,-9.5974,-18.486,8.6572,-13.793,-2.0513
-18.073,-1.8413,-11.642,-26.341,-22.66,-19.707001,-5.7971,-15.599,-6.8943,-26.341,-22.66,-13.793,-7.619,-8.6349,-13.27,-9.6154,-9.5974,-11.723,2.0221,-6.8966,-3.9744
-8.594,1.9683,-6.7642,-21.462999,-17.733999,-13.854,-4.8309,-2.0065,-4.9431,-21.462999,-17.733999,-8.867,-1.9048,-6.7302,-7.5556,-4.8077,-5.7327,-0.12882,-3.6651,-3.9409,-0.12821
-2.9068,1.9683,-2.8618,-18.537001,-11.823,-7.0244,-0.96618,1.877,-2.0163,-18.537001,-11.823,-3.9409,-1.9048,-8.6349,-5.6508,-5.7692,-6.6989,1.8035,1.0742,-2.9557,-6.859
6.5719,4.8254,2.9919,-8.7805,-2.9557,8.5854,0.96618,1.877,-1.0407,-8.7805,-2.9557,3.9409,0.95238,-5.7778,0.06349,-1.9231,-2.8341,4.7021,2.0221,0.98522,-11.667
7.5197,6.7302,2.9919,-8.7805,-3.9409,8.5854,2.8986,4.7896,-4.9431,-8.7805,-3.9409,3.9409,1.9048,-1.9683,1.0159,0.96154,-1.868,5.6683,-8.4044,2.9557,-9.7436
9.4155,7.6825,4.9431,-8.7805,-8.867,2.7317,0.96618,7.7023,-5.9187,-8.7805,-8.867,2.9557,3.8095,5.6508,3.873,5.7692,1.9968,3.7359,0.12638,3.9409,-2.0513
10.363,2.9206,6.8943,-7.8049,-11.823,6.6341,5.7971,0.90615,-6.8943,-7.8049,-11.823,2.9557,4.7619,11.365,7.6825,6.7308,4.8953,4.7021,-1.7694,3.9409,2.7564
9.4155,2.9206,6.8943,-7.8049,-13.793,6.6341,4.8309,1.877,-8.8455,-7.8049,-13.793,1.9704,4.7619,16.127001,8.6349,9.6154,6.8277,3.7359,-8.4044,1.9704,9.4872
8.4676,2.9206,5.9187,-10.732,-13.793,3.7073,-1.9324,0.90615,-9.8211,-10.732,-13.793,0.98522,0.0,13.27,6.7302,6.7308,4.8953,-1.095,7.7093,-2.9557,8.5256
2.7804,-1.8413,2.0163,-12.683,-7.8818,-0.19512,-4.8309,-2.0065,-8.8455,-12.683,-7.8818,-2.9557,-6.6667,6.6032,1.9683,0.0,-1.868,-3.0274,9.6051,-5.9113,2.7564
3.7283,-3.746,3.9675,-14.634,-6.8966,1.7561,-0.96618,-2.9773,-5.9187,-14.634,-6.8966,-0.98522,-11.429,-0.06349,1.0159,-2.8846,-5.7327,-6.8921,-6.5087,-5.9113,2.7564
3.7283,-2.7937,4.9431,-15.61,-12.808,2.7317,-1.9324,-4.9191,-3.9675,-15.61,-12.808,0.0,-15.238,-8.6349,0.06349,-4.8077,-8.6312,-13.655,-1.7694,-9.8522,0.83333
2.7804,1.0159,4.9431,-10.732,-8.867,-0.19512,1.9324,-3.9482,-0.06504,-10.732,-8.867,1.9704,-11.429,-10.54,1.9683,-1.9231,-7.6651,-6.8921,8.6572,-4.9261,2.7564
3.7283,4.8254,4.9431,-7.8049,-4.9261,-0.19512,-0.96618,-1.0356,-2.9919,-7.8049,-4.9261,2.9557,-3.8095,-11.492,4.8254,-0.96154,-3.8003,-5.9259,5.8136,1.9704,2.7564
2.7804,4.8254,2.9919,-8.7805,-5.9113,5.6585,4.8309,-15.599,-2.9919,-8.7805,-5.9113,2.9557,0.95238,-7.6825,4.8254,0.0,-1.868,-7.8583,4.8657,2.9557,4.6795
-2.9068,5.7778,1.0407,-9.7561,-11.823,-8.0,4.8309,-7.8317,-6.8943,-9.7561,-11.823,-2.9557,4.7619,-3.873,1.9683,2.8846,-0.90177,-9.7907,7.7093,0.98522,9.4872
-10.49,2.9206,-3.8374,-9.7561,-6.8966,-15.805,-6.7633,-2.0065,-9.8211,-9.7561,-6.8966,-6.8966,6.6667,-3.873,-2.7937,1.9231,-0.90177,-10.757,10.553,-2.9557,4.6795
