C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
-0.9901,-4.1077,-2.1122,1.9608,2.8479,2.0139,-1.0101,4.813,7.0034,1.9608,2.8479,-2.9412,-4.7209,-2.89,-4.0201,-5.0,-6.0,0.93333,10.55,-2.7967,-1.8211
2.9703,1.9529,2.8383,2.9412,3.8188,5.1389,2.0202,3.8374,9.0236,2.9412,3.8188,0.98039,0.0638,2.0361,2.0101,2.0,1.0,3.9333,13.463,2.0813,3.0569
4.9505,5.9933,6.7987,2.9412,3.8188,5.1389,4.0404,5.7886,9.0236,2.9412,3.8188,1.9608,7.7193,9.9179,7.0352,9.0,6.0,6.9333,7.6375,8.9106,11.837
9.901,13.064,12.739,4.902,7.7023,8.2639,10.101,6.7642,13.064,4.902,7.7023,5.8824,17.289,18.785,13.065,16.0,12.0,15.933,8.6084,17.691,21.593
7.9208,11.044,10.759,4.902,8.6731,6.1806,9.0909,3.8374,14.074,4.902,8.6731,4.902,16.332001,17.799999,11.055,15.0,9.0,12.933,13.463,16.715,22.569
3.9604,7.0034,6.7987,4.902,8.6731,5.1389,10.101,4.813,15.084,4.902,8.6731,4.902,8.6762,10.903,5.0251,11.0,3.0,6.9333,9.5793,9.8862,19.642
0.9901,9.0236,4.8185,4.902,8.6731,5.1389,10.101,3.8374,15.084,4.902,8.6731,4.902,1.0207,4.0066,-1.005,7.0,-1.0,0.93333,8.6084,5.0081,14.764
4.9505,10.034,6.7987,4.902,9.644,6.1806,11.111,5.7886,15.084,4.902,9.644,6.8627,-0.89314,1.0509,0.0,5.0,-1.0,0.93333,15.405,2.0813,8.9106
11.881,8.0135,8.7789,6.8627,9.644,8.2639,12.121,7.7398,15.084,6.8627,9.644,8.8235,1.9777,4.0066,3.0151,6.0,2.0,1.9333,14.434,3.0569,10.862
13.861,13.064,12.739,7.8431,10.615,13.472,15.152,10.667,17.104,7.8431,10.615,11.765,6.7624,9.9179,8.0402,12.0,9.0,-0.06667,5.6958,6.9593,14.764
10.891,13.064,13.729,6.8627,7.7023,11.389,12.121,9.6911,13.064,6.8627,7.7023,9.8039,8.6762,11.888,11.055,15.0,12.0,4.9333,11.521,8.9106,15.74
12.871,12.054,14.719,6.8627,6.7314,12.431,12.121,8.7154,10.034,6.8627,6.7314,9.8039,9.6332,12.874,12.06,17.0,14.0,15.933,18.316999,9.8862,16.715
10.891,16.094,15.71,6.8627,8.6731,11.389,13.131,11.642,12.054,6.8627,8.6731,10.784,10.59,13.859,12.06,19.0,15.0,21.933001,16.375,11.837,18.667
7.9208,12.054,11.749,5.8824,7.7023,8.2639,10.101,12.618,12.054,5.8824,7.7023,7.8431,7.7193,10.903,9.0452,15.0,12.0,13.933,14.434,12.813,14.764
6.9307,8.0135,7.7888,3.9216,6.7314,6.1806,8.0808,6.7642,9.0236,3.9216,6.7314,4.902,7.7193,9.9179,8.0402,12.0,9.0,10.933,8.6084,12.813,14.764
1.9802,8.0135,4.8185,1.9608,5.7605,0.97222,5.0505,1.8862,8.0135,1.9608,5.7605,0.98039,5.8054,8.9327,5.0251,10.0,6.0,6.9333,5.6958,9.8862,15.74
0.0,1.9529,-0.13201,-0.98039,4.7896,-2.1528,1.0101,0.91057,7.0034,-0.98039,4.7896,-2.9412,3.8915,5.977,2.0101,6.0,1.0,0.93333,6.6667,7.935,11.837
-1.9802,-3.0976,-3.1023,-2.9412,2.8479,-3.1944,-1.0101,-2.0163,4.9832,-2.9412,2.8479,-4.902,1.9777,3.0213,0.0,1.0,-2.0,-0.06667,3.754,5.0081,6.9593
-0.9901,-5.1178,-5.0825,-2.9412,1.877,-4.2361,-2.0202,-3.9675,2.963,-2.9412,1.877,-4.902,0.0638,1.0509,-1.005,-2.0,-1.0,4.9333,-4.0129,2.0813,2.0813
-1.9802,-5.1178,-6.0726,-1.9608,0.90615,-4.2361,-3.0303,-2.0163,1.9529,-1.9608,0.90615,-5.8824,-0.89314,-1.9048,-1.005,-3.0,-2.0,-4.0667,3.754,2.0813,-2.7967
-4.9505,-5.1178,-6.0726,-2.9412,0.90615,-4.2361,-2.0202,-0.06504,-0.06734,-2.9412,0.90615,-5.8824,-2.807,-3.8752,-3.0151,-5.0,-4.0,-4.0667,0.84142,0.13008,-4.748
-7.9208,-9.1582,-7.0627,-2.9412,-0.06472,-5.2778,-5.0505,-2.0163,-1.0774,-2.9412,-0.06472,-6.8627,-5.6778,-6.8309,-6.0302,-8.0,-9.0,-4.0667,-7.8964,-2.7967,-7.6748
-12.871,-12.189,-10.033,-3.9216,-2.0065,-8.4028,-9.0909,-5.9187,-4.1077,-3.9216,-2.0065,-8.8235,-6.6348,-7.8161,-9.0452,-10.0,-12.0,-5.0667,-7.8964,-2.7967,-8.6504
-12.871,-12.189,-12.013,-4.902,-2.9773,-8.4028,-9.0909,-6.8943,-5.1178,-4.902,-2.9773,-9.8039,-5.6778,-6.8309,-9.0452,-10.0,-13.0,-5.0667,-10.809,-1.8211,-7.6748
-7.9208,-7.138,-10.033,-3.9216,-2.9773,-3.1944,-5.0505,-3.9675,-4.1077,-3.9216,-2.9773,-6.8627,-5.6778,-5.8456,-8.0402,-9.0,-11.0,-2.0667,-11.78,-4.748,-6.6992
-7.9208,-7.138,-8.0528,-3.9216,-2.9773,-4.2361,-3.0303,-3.9675,-3.0976,-3.9216,-2.9773,-6.8627,-5.6778,-4.8604,-7.0352,-6.0,-9.0,-4.0667,-12.751,-5.7236,-3.7724
-6.9307,-6.1279,-5.0825,-3.9216,-2.0065,-5.2778,-2.0202,-4.9431,-3.0976,-3.9216,-2.0065,-4.902,-3.764,-1.9048,-6.0302,-3.0,-6.0,-12.067,-7.8964,-4.748,-0.84553
-6.9307,-5.1178,-4.0924,-3.9216,-2.0065,-6.3194,-4.0404,-5.9187,-4.1077,-3.9216,-2.0065,-4.902,-3.764,-1.9048,-6.0302,-3.0,-4.0,-9.0667,-1.1003,-7.6748,-3.7724
-4.9505,-4.1077,-2.1122,-2.9412,-2.0065,-4.2361,-4.0404,-3.9675,-5.1178,-2.9412,-2.0065,-4.902,-3.764,-2.89,-4.0201,-3.0,-2.0,-6.0667,-7.8964,-9.626,-6.6992
-6.9307,-5.1178,-1.1221,-3.9216,-2.0065,-5.2778,-3.0303,-4.9431,-4.1077,-3.9216,-2.0065,-4.902,-1.8501,-1.9048,-2.0101,-2.0,1.0,-3.0667,-13.722,-8.6504,-5.7236
-6.9307,-3.0976,-1.1221,-3.9216,-1.0356,-5.2778,-1.0101,-5.9187,-2.0875,-3.9216,-1.0356,-3.9216,1.0207,2.0361,0.0,1.0,5.0,-4.0667,-6.9256,-6.6992,-1.8211
