C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
1.9802,-0.06734,-0.13201,-2.9268,-3.9291,-2.1416,-2.0101,-0.06568,-9.1122,-2.9268,-3.9291,-3.9024,8.594,12.874,4.0201,9.0,3.0303,2.9187,0.90615,6.0427,10.862
6.9307,1.9529,3.8284,0.0,-0.06441,3.0397,2.0101,2.89,-1.072,0.0,-0.06441,1.9512,9.5419,11.888,6.0302,10.0,6.0606,6.8988,0.90615,7.0279,8.9106
7.9208,4.9832,7.7888,1.9512,1.868,6.1485,6.0302,3.8752,4.9581,1.9512,1.868,4.878,10.49,11.888,9.0452,10.0,9.0909,6.8988,-1.0356,8.9984,6.9593
10.891,8.0135,9.769,4.878,6.6989,9.2573,10.05,4.8604,6.9682,4.878,6.6989,8.7805,11.438,10.903,11.055,11.0,10.101,6.8988,-12.686,9.9836,8.9106
9.901,10.034,10.759,5.8537,7.6651,9.2573,13.065,5.8456,5.9631,5.8537,7.6651,8.7805,12.385,11.888,12.06,12.0,11.111,1.9237,4.7896,10.969,10.862
8.9109,7.0034,7.7888,4.878,3.8003,7.1848,9.0452,4.8604,1.943,4.878,3.8003,6.8293,11.438,9.9179,11.055,11.0,10.101,2.9187,15.469,10.969,9.8862
10.891,9.0236,9.769,5.8537,4.7665,9.2573,9.0452,7.8161,0.93802,5.8537,4.7665,7.8049,12.385,10.903,13.065,12.0,11.111,5.9038,6.7314,11.954,10.862
11.881,10.034,11.749,6.8293,3.8003,11.33,9.0452,9.7865,0.93802,6.8293,3.8003,8.7805,13.333,11.888,14.07,14.0,13.131,7.8939,6.7314,10.969,11.837
10.891,11.044,12.739,6.8293,3.8003,11.33,11.055,8.8013,0.93802,6.8293,3.8003,8.7805,11.438,12.874,12.06,16.0,13.131,6.8988,1.877,8.0131,11.837
10.891,13.064,13.729,8.7805,5.7327,12.366,14.07,10.772,-1.072,8.7805,5.7327,11.707,8.594,10.903,9.0452,15.0,13.131,2.9187,4.7896,5.0575,11.837
13.861,16.094,15.71,10.732,7.6651,15.475,16.08,11.757,5.9631,10.732,7.6651,14.634,9.5419,11.888,11.055,17.0,14.141,9.8839,7.7023,6.0427,13.789
11.881,16.094,13.729,6.8293,6.6989,12.366,15.075,8.8013,12.998,6.8293,6.6989,12.683,9.5419,11.888,12.06,17.0,14.141,10.879,9.644,7.0279,13.789
9.901,12.054,8.7789,3.9024,3.8003,9.2573,12.06,5.8456,4.9581,3.9024,3.8003,8.7805,8.594,8.9327,9.0452,13.0,11.111,6.8988,7.7023,6.0427,11.837
9.901,10.034,8.7789,3.9024,2.8341,10.294,11.055,7.8161,-0.067,3.9024,2.8341,8.7805,9.5419,8.9327,11.055,12.0,10.101,7.8939,6.7314,7.0279,11.837
10.891,11.044,9.769,5.8537,2.8341,11.33,12.06,7.8161,1.943,5.8537,2.8341,10.732,9.5419,8.9327,11.055,12.0,10.101,5.9038,6.7314,6.0427,12.813
