C3,C4,Cz,F1,F2,F3,F4,F7,F8,Fp1,Fp2,Fz,O1,O2,P3,P4,Pz,T3,T4,T5,T6
4.6761,5.8054,2.0163,5.8824,4.9261,3.7073,2.8986,3.8003,2.8341,5.8824,4.9261,4.902,2.8571,1.8501,3.873,3.8647,4.8953,1.8035,7.746,2.9557,3.7359
7.5197,5.8054,3.9675,10.784,7.8818,6.6341,6.7633,5.7327,6.6989,10.784,7.8818,5.8824,7.619,5.6778,9.5873,6.7633,8.7601,4.7021,5.8413,7.8818,3.7359
8.4676,2.9346,2.9919,7.8431,7.8818,7.6098,6.7633,3.8003,6.6989,7.8431,7.8818,4.902,7.619,5.6778,12.444,5.7971,9.7262,1.8035,-1.7778,10.837,3.7359
7.5197,1.9777,2.9919,5.8824,3.9409,5.6585,3.8647,2.8341,3.8003,5.8824,3.9409,3.9216,6.6667,5.6778,12.444,3.8647,7.7939,2.7697,-4.6349,10.837,1.8035
4.6761,-0.89314,1.0407,7.8431,3.9409,5.6585,4.8309,5.7327,0.90177,7.8431,3.9409,4.902,3.8095,2.807,6.7302,0.0,4.8953,7.6006,3.9365,6.8966,-1.095
4.6761,3.8915,2.9919,11.765,8.867,7.6098,8.6957,8.6312,6.6989,11.765,8.867,7.8431,4.7619,5.6778,5.7778,1.9324,4.8953,7.6006,6.7937,6.8966,1.8035
5.624,4.8485,4.9431,12.745,8.867,7.6098,4.8309,6.6989,1.868,12.745,8.867,7.8431,2.8571,5.6778,3.873,2.8986,3.9291,8.5668,-2.7302,5.9113,2.7697
2.7804,1.0207,3.9675,6.8627,4.9261,3.7073,0.0,0.90177,-1.0306,6.8627,4.9261,3.9216,0.0,3.764,0.06349,0.96618,1.0306,6.6345,-0.8254,1.9704,0.83736
1.8325,3.8915,7.8699,0.0,6.8966,1.7561,6.7633,-2.963,5.7327,0.0,6.8966,6.8627,0.95238,5.6778,0.06349,1.9324,1.9968,-1.095,8.6984,0.98522,5.6683
-0.06319,5.8054,6.8943,-2.9412,7.8818,-0.19512,4.8309,-3.9291,8.6312,-2.9412,7.8818,5.8824,0.0,5.6778,-2.7937,1.9324,0.06441,-3.0274,8.6984,-1.9704,6.6345
-1.0111,6.7624,5.9187,-0.98039,5.9113,-4.0976,4.8309,-5.8615,8.6312,-0.98039,5.9113,2.9412,0.0,5.6778,-1.8413,5.7971,1.9968,-5.9259,9.6508,-1.9704,7.6006
1.8325,10.59,8.8455,0.98039,5.9113,-2.1463,7.7295,-3.9291,7.6651,0.98039,5.9113,2.9412,1.9048,6.6348,2.9206,11.594,6.8277,-3.9936,7.746,-0.98522,8.5668
5.624,13.461,10.797,2.9412,5.9113,-0.19512,9.6618,-1.9968,9.5974,2.9412,5.9113,4.902,3.8095,8.5486,6.7302,14.493,9.7262,-1.095,2.9841,0.98522,10.499
8.4676,13.461,11.772,1.9608,5.9113,1.7561,11.594,-0.06441,7.6651,1.9608,5.9113,5.8824,2.8571,7.5917,8.6349,13.527,11.659,7.6006,1.0794,2.9557,9.533
6.5719,10.59,10.797,-1.9608,3.9409,2.7317,8.6957,-0.06441,2.8341,-1.9608,3.9409,4.902,1.9048,3.764,9.5873,11.594,10.692,4.7021,10.603,1.9704,3.7359
8.4676,10.59,13.724,3.9216,6.8966,6.6341,11.594,1.868,5.7327,3.9216,6.8966,9.8039,0.0,2.807,9.5873,9.6618,9.7262,-3.9936,16.316999,3.9409,4.7021
8.4676,9.6332,11.772,4.902,6.8966,8.5854,11.594,0.90177,5.7327,4.902,6.8966,10.784,-1.9048,0.89314,6.7302,5.7971,5.8615,-4.9597,9.6508,2.9557,2.7697
